Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,THE PONCHO POSTER,BRUSSELS MOBILITY,MORTIERBRIGADE,Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5bf73dcd63b04acbafab6331c2998d86
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,THE TRAFFIC JAM HACK,OUIGO,ROSA PARIS,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/84a198982f54494fadddb0db113612af
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,THE LOONIEST BILLBOARD,WARNER BROS,WE ARE SOCIAL,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6e93119bc89745468d3735ac27415804
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,MCDO,MCDONALDS,NORD DDB,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c66a844f1b734659a590b420e02296e3
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,BULLYING OUT OF HOME,FRIENDS,FRIENDS,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/83feecaf44a140bdac36a6a6863a9ddc
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,VISIT BRUSSELS MORE THAN THE COLORS OF ITS FLAG,VISIT BRUSSELS,FAMOUSGREY,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c42b2a29105446b7a6c837ec3346bc27
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,DRESSCODE FREEDOM,ZALANDO,SEK | PART OF GREY,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/02718905e15149c382d3caccbfd079d6
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,UNWANTED ACTS,WHITE RIBBON,WUNDERMAN THOMPSON,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/886a99e759e04fcfa837f45a2d753b7f
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,TOMATOES ON 5TH,EAT THIS,ROORDA RECLAMEBUREAU,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8c11080ae5134492bce33035f5535fc2
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,N4TURES NUMB3R5,WORLD WILDLIFE FUND (WWF),KOLLE REBBE PART OF ACCENTURE INTERACTIVE,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bb5c9c29ca2a43cfbcd83348de21b292
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,BODYLOVE,DOVE,EDELMAN,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fdf8afa5497a4d138b540896433e2307
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,SIGN LANGUAGE VERSION,SPOTIFY,MEDIAMONKS,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f3be7fe8e7c542138593f35ae9e128e5
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,THE RAINBOW HACK,CHANGEORG HAYATA DESTEK AMNESTY INTERNATIONAL GREENPEACE ESHID MOR CATI,VMLY&R,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/74f87c5978334ac9b75ad47f90fd670d
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,SWILE - THE MOST USELESS CARD OF THE MOMENT,SWILE,SWILE,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d6b6890f63ab4c1a957d46e988bb6ea8
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,BEER THERAPY,PANAME BREWING COMPANY,LASSOCIE,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3c4ab39ee0c64e548d0ff0844102da18
Eurobest,2021,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,FEET (TRADEMARK),BRUSSELS MOBILITY,MORTIERBRIGADE,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/2dff0963e4324a7b96c277dac3b50577/storyboard_000008.jpg?resize=600,600
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,WORK SAYS NOTHING,BURGER KING,DAVID,Travel Leisure Retail Restaurants & Fast Food Chains,Grand Prix,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SNEEZING INTO BUMPING ELBOWS,BURGER KING,DAVID,Travel Leisure Retail Restaurants & Fast Food Chains,Grand Prix,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,NOT STARTING STARTUPS,BURGER KING,DAVID,Travel Leisure Retail Restaurants & Fast Food Chains,Grand Prix,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,WHATS WRONG WITH THIS BABY?,BURGER KING,DAVID,Travel Leisure Retail Restaurants & Fast Food Chains,Grand Prix,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,PLAYLIST TIMER,BARILLA,PUBLICIS ITALY,Use of Radio & Audio as a Medium,Gold,https://ascentialcdn.filespin.io/api/v1/storyboard/ca84db73795046c4ba48c58248220366/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,LIDL SOUNDS HORRIBLE,LIDL BELGIUM,BBDO BELGIUM,Sound Design,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/e63cccba84624dfdb54bb0d5f251cc61/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE MOST EPIC SEAFARING LEYEND EVER TOLD,PROCTER & GAMBLE,LEO BURNETT,Branded Content & Podcasts,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/7580c99af0a14f6e9e8f4d8a24c30bfe
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SANDY,LUFTHANSA,KOLLE REBBE PART OF ACCENTURE INTERACTIVE,Travel Leisure Retail Restaurants & Fast Food Chains,Bronze,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,RENE,LUFTHANSA,KOLLE REBBE PART OF ACCENTURE INTERACTIVE,Travel Leisure Retail Restaurants & Fast Food Chains,Bronze,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BONNIE BAM,LUFTHANSA,KOLLE REBBE PART OF ACCENTURE INTERACTIVE,Travel Leisure Retail Restaurants & Fast Food Chains,Bronze,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,NOT STARTING STARTUPS,BURGER KING,DAVID,Script,Bronze,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SNEEZING INTO BUMPING ELBOWS,BURGER KING,DAVID,Script,Bronze,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,WORK SAYS NOTHING,BURGER KING,DAVID,Script,Bronze,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,WHATS WRONG WITH THIS BABY?,BURGER KING,DAVID,Script,Bronze,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,PLAYLIST TIMER,BARILLA,PUBLICIS ITALY,Audio Led Creativity,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/ca84db73795046c4ba48c58248220366/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,LIDL SOUNDS HORRIBLE,LIDL BELGIUM,BBDO BELGIUM,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/e63cccba84624dfdb54bb0d5f251cc61/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE PLAYLIST SONG,TWINTOES,MORTIERBRIGADE,Use of Music,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/e86f669ac3564dd0afa4a3dcad751e9b
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DROWNED REQUIEM,UNITED4RESCUE,PHILIPP UND KEUNTJE,Use of Music,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/d6767e2f400a418cb4cddd49c6d8e6a5/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,JIMI,SENNHEISER ELECTRONIC GMBH & CO KG,BBDO,Script,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/4014903d5143442b948374d62d901fa1
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,IAN,SENNHEISER ELECTRONIC GMBH & CO KG,BBDO,Script,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/061c351e9f3542418ccefa33e7061234
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,HYPNOPOLIS,BMW,JUNG VON MATT,Script,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/6b90f4abe3a6474ba1c29114a861b19f
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SANDY,LUFTHANSA,KOLLE REBBE PART OF ACCENTURE INTERACTIVE,Script,Shortlist,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DROWNED REQUIEM,UNITED4RESCUE,PHILIPP UND KEUNTJE,Use of Radio & Audio as a Medium,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/d6767e2f400a418cb4cddd49c6d8e6a5/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DROWNED REQUIEM,UNITED4RESCUE,PHILIPP UND KEUNTJE,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/d6767e2f400a418cb4cddd49c6d8e6a5/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CALL GIRLS,TALITA,�KESTAM HOLST,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/1639e0e793fe4c5894fd5d11f7e53d05
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,JIMI,SENNHEISER ELECTRONIC GMBH & CO KG,BBDO,Consumer Goods,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,JANIS,SENNHEISER ELECTRONIC GMBH & CO KG,BBDO,Consumer Goods,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,IAN,SENNHEISER ELECTRONIC GMBH & CO KG,BBDO,Consumer Goods,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE MOST EPIC SEAFARING LEYEND EVER TOLD,PROCTER & GAMBLE,LEO BURNETT,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7580c99af0a14f6e9e8f4d8a24c30bfe
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,HYPNOPOLIS,BMW,JUNG VON MATT,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6b90f4abe3a6474ba1c29114a861b19f
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SNCF - HEXAGONAL,SNCF (NATIONAL RAILWAYS),PUBLICIS CONSEIL,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f1040e5bc061414c8e94eb9310d4581e/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DOGGY DOGG CHRISTMAS,JUST EAT,McCANN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5f3c20297320451c91249a5d886e2805
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DOORBELL ODYSSEY,KFC,CORE,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SAYLISTS,WARNER BROS,ROTHCO PART OF ACCENTURE INTERACTIVE,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8f46e72ef43e4cbf951f03326f95a6b5/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE PLAYLIST SONG,TWINTOES,MORTIERBRIGADE,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e86f669ac3564dd0afa4a3dcad751e9b
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,ELIZABETH AND THE PANDEMIC EXPERT,H�RMANN,NOSLEEPTILLBROOKLYN,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,KNUT AND THE CLASS CONTACT,H�RMANN,NOSLEEPTILLBROOKLYN,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,ABOLISH219A,TERRE DES FEMMES MENSCHENRECHTE F�R DIE FRAU EV,GREY HAMBURG,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f9404622d3df4ed5acc3601cdfea8178
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DROWNED REQUIEM,UNITED4RESCUE,PHILIPP UND KEUNTJE,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d6767e2f400a418cb4cddd49c6d8e6a5/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BIRDS RECORDS,WWF RUSSIA YANDEXMUSIC,BBDO MOSCOW,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/013de48c17114f918c6af4d08b461ad3/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SAYLISTS,WARNER BROS,ROTHCO PART OF ACCENTURE INTERACTIVE,Use of Music,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8f46e72ef43e4cbf951f03326f95a6b5/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DO YOU WANT TO BUILD A SNOWMAN?,THE SWEDISH CHILDHOOD CANCER FUND,GARBERGS,Use of Music,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5101a36ad03349188d9625898aad266f/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE DARK SIDE OF SUGAR,ACTION ON SUGAR,SERVICEPLAN GERMANY,Use of Music,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a4271024e5d445a1829972d4cdec3e9c/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SNCF - HEXAGONAL,SNCF (NATIONAL RAILWAYS),PUBLICIS CONSEIL,Use of Music,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f1040e5bc061414c8e94eb9310d4581e/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DOGGY DOGG CHRISTMAS,JUST EAT,McCANN,Use of Music,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5f3c20297320451c91249a5d886e2805
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CHICHARRON RUN,UBISOFT,DDB,Use of Music,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6d3f0458f0af45d7b1921a45ee6370e3/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BIRDS RECORDS,WWF RUSSIA YANDEXMUSIC,BBDO MOSCOW,Use of Music,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/013de48c17114f918c6af4d08b461ad3/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DOORBELL ODYSSEY,KFC,CORE,Sound Design,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,RAILTALES,SMILE BY SWISSPASS,TBWA\ SWITZERLAND,Script,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/17efd0e638b54af8afb4f04e19e549fa/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,JANIS,SENNHEISER ELECTRONIC GMBH & CO KG,BBDO,Script,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/72a6353742fe40cbbc09b40c2d994524
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,RENE,LUFTHANSA,KOLLE REBBE PART OF ACCENTURE INTERACTIVE,Script,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BONNIE BAM,LUFTHANSA,KOLLE REBBE PART OF ACCENTURE INTERACTIVE,Script,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,HYPNOPOLIS,BMW,JUNG VON MATT,Casting & Performance,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6b90f4abe3a6474ba1c29114a861b19f
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,A SLOW AD FOR FAST PEOPLE,7-ELEVEN,�KESTAM HOLST,Casting & Performance,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4512555f66894c0092d547b14848f92b/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SAYLISTS,WARNER BROS,ROTHCO PART OF ACCENTURE INTERACTIVE,Use of Radio & Audio as a Medium,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8f46e72ef43e4cbf951f03326f95a6b5/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,RAILTALES,SMILE BY SWISSPASS,TBWA\ SWITZERLAND,Use of Radio & Audio as a Medium,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/17efd0e638b54af8afb4f04e19e549fa/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DO YOU WANT TO BUILD A SNOWMAN?,THE SWEDISH CHILDHOOD CANCER FUND,GARBERGS,Use of Radio & Audio as a Medium,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5101a36ad03349188d9625898aad266f/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SUPPORT 24/7,IFK GOTEBORG,FORSMAN & BODENFORS,Use of Radio & Audio as a Medium,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4d325f0d3dc9477aa60382631fff04e4/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,GENDER GAPS,FRAUEN AUFS PODIUM EV,FRAUEN AUFS PODIUM EV,Use of Radio & Audio as a Medium,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0f9950646f6a495081dafb34bc33c30d/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,WAVES AGAINST WAVES,A1 HRVATSKA,IMAGO,Use of Radio & Audio as a Medium,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/db2d88bdf3c84768a73f6120a1b00fd9/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE BUMPY ROAD MUSIC BOX,NORWEGIAN ROAD ASSICIATION,ANTI,Use of Radio & Audio as a Medium,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/848b564e7911429f9fb58cbdd7d5a129/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,A SLOW AD FOR FAST PEOPLE,7-ELEVEN,�KESTAM HOLST,Use of Radio & Audio as a Medium,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4512555f66894c0092d547b14848f92b/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,TALK MISCARRIAGE,MISCARRIAGE ASSOCIATION,MRM UK,Use of Radio & Audio as a Medium,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/dee856a7832c4f4890f93c447379829e/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE PLAYLIST SONG,TWINTOES,MORTIERBRIGADE,Use of Radio & Audio as a Medium,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/870b498033244034abe1736c1c669a99/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BIRDS RECORDS,WWF RUSSIA YANDEXMUSIC,BBDO MOSCOW,Use of Radio & Audio as a Medium,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/013de48c17114f918c6af4d08b461ad3/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,ULTRASONIC MAFFIA CALL,JOYN GMBH,KOLLE REBBE PART OF ACCENTURE INTERACTIVE,Use of Audio Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9e1dceb3643544bdb91b0be2cee72e55/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,MENTAL AIRBAG,BMW,WAVEMAKER HUNGARY,Use of Audio Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f39b46a6e41e409bb95f53a274adbd22/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,MELISSA REED,THE NORWEGIAN RESEARCH COUNCIL,ANTI,Use of Audio Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1ebeeb5e8e2e491abd038a26be9a7a02/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SOUNDS OF LUST,RFSU (THE SWEDISH ASSOCIATION FOR SEXUALITY EDUCATION),RADON CREATIVE,Use of Audio Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/dba7ae3626c94aa1bc134f1c191a7e88/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,ULTRASONIC MAFFIA CALL,JOYN GMBH,KOLLE REBBE PART OF ACCENTURE INTERACTIVE,Voice-Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9e1dceb3643544bdb91b0be2cee72e55/storyboard_000008.jpg
Eurobest,2021,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,LAUNCH BEROCCA BOOST,BAYER,MEDIACOM,Voice-Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/428a337389a14d1a9c398b88792e4560/storyboard_000008.jpg
