Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image,Permalink
Cannes Lions,2020,FILM,FEEL THE POWER OF PRO,SONY,adam&eveDDB,Consumer Durables,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/a6ed3f7c8e2744dc9dc98349ab8f5e99/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/feel-the-power-of-pro-sony-adam-and-eveddb-2020/
Cannes Lions,2020,FILM,GROUNDHOG DAY SUPER BOWL SPOT - LONG FORM,JEEP,HIGHDIVE ADVERTISING,Automotive,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/0114fbfcf64646dc873b4a71c786cb73/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/groundhog-day-super-bowl-spot-long-form-jeep-highdive-advertising-2020/
Cannes Lions,2020,FILM,DONT DIE TILL THAT DAY,CENTRAL DEPARTMENT STORE,WOLF,Retail,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/c7ad8d2442764e20b6ae0c5fea43c03d/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/dont-die-till-that-day-central-department-store-wolf-2020/
Cannes Lions,2020,FILM,RETURN POLICY,DIESEL,PUBLICIS ITALY,Retail,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/66fa74ea5f8140e0aabaa8285a5de2fd/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/return-policy-diesel-publicis-italy-2020-2/
Cannes Lions,2020,FILM,WHAT IS TRULY SCANDINAVIAN?,SAS - SCANDINAVIAN AIRLINES SYSTEM,&CO,Travel & Leisure,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/1b6d76574469440eb48a5646426b917b/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/what-is-truly-scandinavian-sas-scandinavian-airlines-system-and-co-2020-2/
Cannes Lions,2020,FILM,GHOST RECON BREAKPOINT SQUAD UP FT LIL WAYNE,UBISOFT,ARGONAUT,Travel & Leisure,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/dd6edca0486e48a59191d9cadd5fe03c/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/ghost-recon-breakpoint-squad-up-ft-lil-wayne-ubisoft-argonaut-2020/
Cannes Lions,2020,FILM,I AM EASY TO FIND,THE NATIONAL,MJZ,Media & Entertainment,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/3aa57304014943d3aa154c23ea3ced60/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/i-am-easy-to-find-the-national-mjz-2020/
Cannes Lions,2020,FILM,NEVER LOST,FACEBOOK,DROGA5 PART OF ACCENTURE INTERACTIVE,Media & Entertainment,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/18091a3b5c414075b13416c3fca2d919/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/never-lost-facebook-droga5-part-of-accenture-interactive-2020-3/
Cannes Lions,2020,FILM,ITS BETWEEN YOU,WHATSAPP INC,ALMAPBBDO,Media & Entertainment,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/e3c90522fac84ac380bf3c727f13ad67/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/its-between-you-whatsapp-inc-almapbbdo-2020/
Cannes Lions,2020,FILM,THE MAN WHO COULDNT HANDLE HIS HANDLE,SAUDI TELECOM COMPANY,WUNDERMAN THOMPSON,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/e189decc900b45b5b26169d747e20960/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-man-who-couldnt-handle-his-handle-saudi-telecom-company-wunderman-thompson-2020/
Cannes Lions,2020,FILM,THE TOWER,TRUCKS,FORSMAN & BODENFORS,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/91ff237bd5c44d888de6109cc8626cb2/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-tower-trucks-forsman-and-bodenfors-2020/
Cannes Lions,2020,FILM,PORN RE-ENACTMENT,CHILD FOCUS,WUNDERMAN THOMPSON,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/56ec89cb0c624322a1316316b9e596f6/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/porn-re-enactment-child-focus-wunderman-thompson-2020/
Cannes Lions,2020,FILM,THE EPIDEMIC,MONICA LEWINSKY,BBDO NEW YORK,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/93ea0f93853f4200872b1f3277bf5a86/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-epidemic-monica-lewinsky-bbdo-new-york-2020-2/
Cannes Lions,2020,FILM,FREEDOM,WORLD WILDLIFE FUND (WWF),McCANN,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8d0491bc69e74cf8ba097fd33c721085/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/freedom-world-wildlife-fund-wwf-mccann-2020/
Cannes Lions,2020,FILM,THE GIFT THAT DOESNT GIVE BACK,AVIATION AMERICAN GIN,MAXIMUM EFFORT PRODUCTIONS,Viral Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/ec72b947f73845888d2f368d85ba6734/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-gift-that-doesnt-give-back-aviation-american-gin-maximum-effort-productions-2020/
Cannes Lions,2020,FILM,CULTURAL HEIRS VOICE OF THE WALL,CULTURAL HEIRS,HEIMAT,Viral Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b936959312544bd78886c665b698a633/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/cultural-heirs-voice-of-the-wall-cultural-heirs-heimat-2020/
Cannes Lions,2020,FILM,SAMSUNG X NETFLIX X AVIATION GIN A-PARTNERSHIP-WITHIN-A-PARTNERSHIP-WITHIN-A-PA,SAMSUNG,adam&eveDDB,Viral Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/39cf4ac699f041e194dbb82c09ad3419/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/samsung-x-netflix-x-aviation-gin-a-partnership-within-a-partnership-within-a-pa-samsung-adam-and-eveddb-2020/
Cannes Lions,2020,FILM,THE TOWER,TRUCKS,FORSMAN & BODENFORS,Viral Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/91ff237bd5c44d888de6109cc8626cb2/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-tower-trucks-forsman-and-bodenfors-2020-2/
Cannes Lions,2020,FILM,AIRPODS-BOUNCE,APPLE,TBWA\MEDIA ARTS LAB,Viral Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/9b1a90f519e34f0fb0896ba52af3935e/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/airpods-bounce-apple-tbwamedia-arts-lab-2020-3/
Cannes Lions,2020,FILM,SHOT ON IPHONE 11 PRO-HERMITAGE,APPLE,TBWA\MEDIA ARTS LAB,Viral Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/95cf2ae314cb42efa87254286a533608/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/shot-on-iphone-11-pro-hermitage-apple-tbwamedia-arts-lab-2020-2/
Cannes Lions,2020,FILM,NIKE DONT DO IT,BRAND,WIEDENKENNEDY,Viral Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/c10813c83cc747c48c767322fb0488ea/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/nike-dont-do-it-brand-wiedenkennedy-2020-2/
Cannes Lions,2020,FILM,SECURE YOUR ACCOUNT - IT WASNT ME,EMIRATES,LEO BURNETT DUBAI,Viral Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/59c3202e466f456eac7b429a196484fd/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/secure-your-account-it-wasnt-me-emirates-leo-burnett-dubai-2020/
Cannes Lions,2020,FILM,BACK TO SCHOOL ESSENTIALS,SANDY HOOK PROMISE,BBDO NEW YORK,Viral Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/10b8fbe427bd49a9a8607341c279bd0e/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/back-to-school-essentials-sandy-hook-promise-bbdo-new-york-2020-3/
Cannes Lions,2020,FILM,THE EPIDEMIC,ANTI-BULLYING PSA/MONICA LEWINSKY,BBDO NEW YORK,Viral Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/93ea0f93853f4200872b1f3277bf5a86/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-epidemic-anti-bullying-psamonica-lewinsky-bbdo-new-york-2020/
Cannes Lions,2020,FILM,PLEASE ARREST ME,RIT FOUNDATION,OGILVY SINGAPORE,Screens & Events,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/312b9ba0151b4defba353735f3f346cf/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/please-arrest-me-rit-foundation-ogilvy-singapore-2020-2/
Cannes Lions,2020,FILM,CORONA X PARLEY STREET SURFERS,ABINBEV,KING JAMES,Screens & Events,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/fc3f40553b2b4e9187b6b5e7e3082f6d/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/corona-x-parley-street-surfers-abinbev-king-james-2020-2/
Cannes Lions,2020,FILM,DATE,APPLE,APPLE,Micro-film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/2bdebdbbbcfd45148eed1688d54a8369/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/date-apple-apple-2020/
Cannes Lions,2020,FILM,INSURING THE MOVIES,DIRECT LINE,SAATCHI & SAATCHI,TV & Cinema Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/fb8344a7dcb249f29144d47d4b1a66e2/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/insuring-the-movies-direct-line-saatchi-and-saatchi-2020/
Cannes Lions,2020,FILM,AIRPODS-BOUNCE,APPLE,TBWA\MEDIA ARTS LAB,TV & Cinema Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/7c273b72ec234cc1ba4dc802edf108c5,/awards/canneslions/2020/campaigns/airpods-bounce-apple-tbwamedia-arts-lab-2020-4/
Cannes Lions,2020,FILM,CULTURAL HEIRS VOICE OF THE WALL,CULTURAL HEIRS,HEIMAT,Local Brand,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b936959312544bd78886c665b698a633/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/cultural-heirs-voice-of-the-wall-cultural-heirs-heimat-2020-2/
Cannes Lions,2020,FILM,MENSTRUATION,THINX,BBDO NEW YORK,Challenger Brand,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/57a1ae757216406fbab5eb9f20e18046/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/menstruation-thinx-bbdo-new-york-2020/
Cannes Lions,2020,FILM,MAN ENOUGH SHAVING STEREOTYPES,GILLETTE,GREY INDIA,Single-market Campaign,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/d72c4c5973f946749b04ba4885dae15b/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/man-enough-shaving-stereotypes-gillette-grey-india-2020/
Cannes Lions,2020,FILM,DESIGNING TOKYO,MORI BUILDING CO LTD,DENTSU INC,Single-market Campaign,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/991b48bf047f4ba1813018504872090d/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/designing-tokyo-mori-building-co-ltd-dentsu-inc-2020/
Cannes Lions,2020,FILM,CNY,NIKE,WIEDENKENNEDY SHANGHAI,Single-market Campaign,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/83639afb7a9143c7a2fe6c80ac049ef0/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/cny-nike-wiedenkennedy-shanghai-2020/
Cannes Lions,2020,FILM,THE HIV EPISODES LOSING FRIENDS,CASEY HOUSE,BENSIMON BYRNE,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/765586fabff4434393cf497f7d803201,/awards/canneslions/2020/campaigns/the-hiv-episodes-losing-friends-casey-house-bensimon-byrne-2020/
Cannes Lions,2020,FILM,THE HIV EPISODES THE TOXIC OFFICE,CASEY HOUSE,BENSIMON BYRNE,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/4d2ecc2aacb644b780462cf3b7570982,/awards/canneslions/2020/campaigns/the-hiv-episodes-the-toxic-office-casey-house-bensimon-byrne-2020/
Cannes Lions,2020,FILM,THE UNSAID,WAKA KOTAHI - NZ TRANSPORT AGENCY,CLEMENGER BBDO WELLINGTON,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/2f21027f0d9f40458d43de86acff8c4c/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-unsaid-waka-kotahi-nz-transport-agency-clemenger-bbdo-wellington-2020/
Cannes Lions,2020,FILM,LET THE SONG PLAY,SPOTIFY,SPOTIFY IN-HOUSE,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/586e2f8a25244635b84277fa38f8979b/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/let-the-song-play-spotify-spotify-in-house-2020-3/
Cannes Lions,2020,FILM,ITS NOT FUNNY,UNITED NATIONS POPULATION FUND LIMA,COPILOTO,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/12c80053301a4e59960f3bdca137a9eb/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/its-not-funny-united-nations-population-fund-lima-copiloto-2020/
Cannes Lions,2020,FILM,THE EPIDEMIC,MONICA LEWINSKY,BBDO NEW YORK,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/93ea0f93853f4200872b1f3277bf5a86/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-epidemic-monica-lewinsky-bbdo-new-york-2020-3/
Cannes Lions,2020,FILM,BLAME NO MORE,HYPE MAGAZINE,TBWA\HUNT\LASCARIS,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8a35201780e042239a20dc6358c10178/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/blame-no-more-hype-magazine-tbwahuntlascaris-2020-2/
Cannes Lions,2020,FILM,STARBUCKS WHATS YOUR NAME?,STARBUCKS UK,IRIS,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/c83dda80f69b4538ba643f15fc4e1ece/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/starbucks-whats-your-name-starbucks-uk-iris-2020/
Cannes Lions,2020,FILM,LAUNDRY NIGHT,PROCTER & GAMBLE,SAATCHI & SAATCHI,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/36116d533ee34e0686d50a5765390620,/awards/canneslions/2020/campaigns/laundry-night-procter-and-gamble-saatchi-and-saatchi-2020-2/
Cannes Lions,2020,FILM,SHOT ON IPHONE 11 PRO-HERMITAGE,APPLE,TBWA\MEDIA ARTS LAB,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/95cf2ae314cb42efa87254286a533608/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/shot-on-iphone-11-pro-hermitage-apple-tbwamedia-arts-lab-2020-3/
Cannes Lions,2020,FILM,NEVER LOST,FACEBOOK,DROGA5 PART OF ACCENTURE INTERACTIVE,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/18091a3b5c414075b13416c3fca2d919/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/never-lost-facebook-droga5-part-of-accenture-interactive-2020-4/
Cannes Lions,2020,FILM,THE CONDO T-SHIRTS,DIESEL,SMALL,Breakthrough on a Budget,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/66c0e4a41f2b487da7b49db306d2c583/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-condo-t-shirts-diesel-small-2020/
Cannes Lions,2020,FILM,HOUSE ON FIRE,FRIDAYS FOR FUTURE,FRED & FARID LOS ANGELES,Breakthrough on a Budget,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/78620c85a03e48fe8dcd48458afd05c9/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/house-on-fire-fridays-for-future-fred-and-farid-los-angeles-2020/
Cannes Lions,2020,FILM,BLAME NO MORE,HYPE MAGAZINE,TBWA\HUNT\LASCARIS,Breakthrough on a Budget,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8a35201780e042239a20dc6358c10178/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/blame-no-more-hype-magazine-tbwahuntlascaris-2020-3/
Cannes Lions,2020,FILM,INSTANT DOCTOR,TRIBUTE,THE BLOC,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/8b73c28d66d8424b83d451093d11d502,/awards/canneslions/2020/campaigns/instant-doctor-tribute-the-bloc-2020/
Cannes Lions,2020,FILM,THE LONG FIGHT,THE NEW YORK TIMES,DROGA5 PART OF ACCENTURE INTERACTIVE,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b71c77160d7f4f2e9e2849ea0e0f2541/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-long-fight-the-new-york-times-droga5-part-of-accenture-interactive-2020-2/
Cannes Lions,2020,FILM,BORN IN QUARANTINE,FACEBOOK,DROGA5 PART OF ACCENTURE INTERACTIVE,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/58e8a2c33e284ca9a51fff9cdf2de38e/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/born-in-quarantine-facebook-droga5-part-of-accenture-interactive-2020/
Cannes Lions,2020,FILM,WHASSUP,ABINBEV,ANOMALY,Market Disruption,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/7620957a592c4fd7a40f61c3305025e0/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/whassup-abinbev-anomaly-2020/
Cannes Lions,2020,FILM,LAMBALYTICA,MLA (MEAT LIVESTOCK AUSTRALIA),THE MONKEYS PART OF ACCENTURE INTERACTIVE,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/08d20bddd3064fd0b8a28b8ce5992998/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/lambalytica-mla-meat-livestock-australia-the-monkeys-part-of-accenture-interactive-2020/
Cannes Lions,2020,FILM,HITTING THE YOUTH,BOMY,ADK TAIWAN,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5183ec024141440a93f15d317547ab69/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/hitting-the-youth-bomy-adk-taiwan-2020/
Cannes Lions,2020,FILM,NEVER HAVE I EVER,ABINBEV,FAHRENHEIT DDB,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/90c1147e81bc43869e865a290c9f548d/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/never-have-i-ever-abinbev-fahrenheit-ddb-2020/
Cannes Lions,2020,FILM,YOU ARE NOT ALONE,COCA-COLA,PRIMO,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3e2b418fcfe74ebd817c18a9d1f9f58f/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/you-are-not-alone-coca-cola-primo-2020/
Cannes Lions,2020,FILM,THE UNBELIEVABLE KICK,LION,THINKERBELL,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ae6172774c1f40e9911ff97df5f61285/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-unbelievable-kick-lion-thinkerbell-2020/
Cannes Lions,2020,FILM,LIFE IS EASIER WITH APPLES,WASHINGTON APPLES,WASHINGTON APPLES,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/db92aeb036704964ac2c3d1e79722c08/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/life-is-easier-with-apples-washington-apples-washington-apples-2020/
Cannes Lions,2020,FILM,CANT TOUCH THIS,CHEETOS,GOODBY SILVERSTEIN & PARTNERS,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/cf16441adc034b87baea22d6b87a9067/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/cant-touch-this-cheetos-goodby-silverstein-and-partners-2020/
Cannes Lions,2020,FILM,CONNECTIONS,HEINEKEN,PUBLICIS ITALY,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5b59b8a9bfbf4fb5bbd13fb6f90d57bf/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/connections-heineken-publicis-italy-2020/
Cannes Lions,2020,FILM,THE DELAY,HEINEKEN,PUBLICIS ITALY,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/501af1d668dc4a86842e323d53ce0cd0/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-delay-heineken-publicis-italy-2020/
Cannes Lions,2020,FILM,BUNKER,THE J M SMUCKER COMPANY,PUBLICIS,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6445164c699349028ff9e1593b89a6df/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/bunker-the-j-m-smucker-company-publicis-2020/
Cannes Lions,2020,FILM,1850 QUALITY THATS CRIMINAL,THE J M SMUCKER CO,PUBLICIS,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c56aa4bd589c4900a59da5bd3cdf7646/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/1850-quality-thats-criminal-the-j-m-smucker-co-publicis-2020/
Cannes Lions,2020,FILM,CHRISTMAS 2019,COCA-COLA,SANTO USA,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f323694d7aa94309b19b6c23adcfd84f/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/christmas-2019-coca-cola-santo-usa-2020/
Cannes Lions,2020,FILM,STOP WASTING FOOD,MOTATOS,TBWA\STOCKHOLM,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/eb11cd7c1f1749d384cf33becb0ec8ae/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/stop-wasting-food-motatos-tbwastockholm-2020/
Cannes Lions,2020,FILM,QUALITY THATS CRIMINAL,1850 COFFEE,BISCUIT FILMWORKS,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/bcd1407cb5574a74915f8e28abfec58f/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/quality-thats-criminal-1850-coffee-biscuit-filmworks-2020/
Cannes Lions,2020,FILM,WEDDING,SAMUEL ADAMS THE BOSTON BEER COMPANY,GOODBY SILVERSTEIN & PARTNERS,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f4a4394bf6eb4f77b492b6aa3c535e10/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/wedding-samuel-adams-the-boston-beer-company-goodby-silverstein-and-partners-2020/
Cannes Lions,2020,FILM,POUR,SAMUEL ADAMS THE BOSTON BEER COMPANY,GOODBY SILVERSTEIN & PARTNERS,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ddd0eee8ee1e4c1185fe9f48813add7e/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/pour-samuel-adams-the-boston-beer-company-goodby-silverstein-and-partners-2020/
Cannes Lions,2020,FILM,BASKETBALL,SAMUEL ADAMS THE BOSTON BEER COMPANY,GOODBY SILVERSTEIN & PARTNERS,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/bd3c986c239a4171ac2450f8acdc6a5e/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/basketball-samuel-adams-the-boston-beer-company-goodby-silverstein-and-partners-2020/
Cannes Lions,2020,FILM,AQUARIUS UNSPOKEN CHEERS / FALL 120SEC,AQUARIUS,DENTSU INC,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/fd33639739b64dcba75de27d18d6096e/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/aquarius-unspoken-cheers-fall-120sec-aquarius-dentsu-inc-2020/
Cannes Lions,2020,FILM,FEEDING TIME,CLIF BAR & COMPANY,CALLEN,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/53ac97a9d6ce4ba0b599648f71c98ddd/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/feeding-time-clif-bar-and-company-callen-2020/
Cannes Lions,2020,FILM,BACK THE BARS,HEINEKEN,PUBLICIS-POKE,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c25fbe1debb74651b73d4b5a2b8a6552/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/back-the-bars-heineken-publicis-poke-2020/
Cannes Lions,2020,FILM,THE SWEETEST THING YOU COULD GROW,SPLENDA STEVIA,HUMANAUT,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/da006ba890e64bbda8aa7e16f9003c5e/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-sweetest-thing-you-could-grow-splenda-stevia-humanaut-2020/
Cannes Lions,2020,FILM,THE EGG WHICH DOESNT KILL THE CHICKEN,POULEHOUSE,BRAND STATION AN FCB ALLIANCE,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a633e7e73273412abf3dea8f2a7e87ba/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-egg-which-doesnt-kill-the-chicken-poulehouse-brand-station-an-fcb-alliance-2020/
Cannes Lions,2020,FILM,TIMES ARE CHANGING | UNOX,UNOX (UNILEVER),TBWA\NEBOKO,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ce20d9a316bc4538adae40a7fd7fe6ea/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/times-are-changing-unox-unox-unilever-tbwaneboko-2020/
Cannes Lions,2020,FILM,A WHOLE NEW ROLL,EDITA,ELEPHANT,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f4bce310e2db4f33bde848c3ff39c755/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/a-whole-new-roll-edita-elephant-2020/
Cannes Lions,2020,FILM,THE VISIT,ELITE,ELEPHANT,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/67388f2ac7aa48698f4c3440465f3294/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/the-visit-elite-elephant-2020/
Cannes Lions,2020,FILM,HERES MTN DEW ZERO,MTN DEW,TBWA\CHIAT\DAY,Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c9e750cc58c7426ba8549bf91d223c12/storyboard_000008.jpg?resize=600,/awards/canneslions/2020/campaigns/heres-mtn-dew-zero-mtn-dew-tbwachiatday-2020/
