Festival,Year,Track,Title,Agency,Brand,Country,Award,Credits,Permalink
El Ojo de Iberoamerica,2024,Sports,MujeresIncreibles,Archer Troy,Tupperware Mexico,Mexico,BRONCE,,/awards/el_ojo/2024/campaigns/mujeresincreibles-tupperware-mexico-archer-troy-2024-2/
El Ojo de Iberoamerica,2024,Sports,Hinchas silenciosos,BBDO Chile,Ministerio del Deporte,Chile,BRONCE,Prod Alaska Films - UOIEA Studio Postprod Punk Robot Pais Chile,/awards/el_ojo/2024/campaigns/hinchas-silenciosos-ministerio-del-deporte-bbdo-chile-2024/
El Ojo de Iberoamerica,2024,Sports,Quinceaneras FC,WiedenKennedy Mexico,Nike Mexico,Mexico,BRONCE,Prod Candela Realizador-a Alejandra Castilla Pais Mexico,/awards/el_ojo/2024/campaigns/quinceaneras-fc-nike-mexico-wiedenkennedy-mexico-2024/
El Ojo de Iberoamerica,2024,Sports,Pasado perfecto,Mercado McCann,Schneider,Argentina,PLATA,Prod Poster Realizador-a Sebastian Caporelli Prod Audio Sonido Porta Estudio Postprod Poster -Poster Otras Empresas Pimba VFX Pais Argentina,/awards/el_ojo/2024/campaigns/pasado-perfecto-schneider-mercado-mccann-2024-3/
El Ojo de Iberoamerica,2024,Sports,Los dos partidos,Nodos Peru,RPP,Peru,PLATA,Prod Audio Sonido Soundlab Pais Peru,/awards/el_ojo/2024/campaigns/los-dos-partidos-rpp-nodos-peru-2024/
El Ojo de Iberoamerica,2024,Sports,3 vueltas,R-GA Buenos Aires - Becoming Mode,Gatorade,Argentina,PLATA,Prod Mama Hungara Realizador-a Federico Ondjian Pais Argentina,/awards/el_ojo/2024/campaigns/3-vueltas-gatorade-r-ga-buenos-aires-becoming-mode-2024/
El Ojo de Iberoamerica,2024,Sports,MujeresIncreibles,Archer Troy,Tupperware Mexico,Mexico,BRONCE,,/awards/el_ojo/2024/campaigns/mujeresincreibles-tupperware-mexico-archer-troy-2024-3/
El Ojo de Iberoamerica,2024,Sports,Olimpack,From,PedidosYa Market,Uruguay,BRONCE,Prod From Pais Uruguay,/awards/el_ojo/2024/campaigns/olimpack-pedidosya-market-from-2024-3/
El Ojo de Iberoamerica,2024,Sports,Stains of Glory,MullenLowe SSP3,ALA,Argentina,BRONCE,,/awards/el_ojo/2024/campaigns/stains-of-glory-ala-mullenlowe-ssp3-2024-2/
El Ojo de Iberoamerica,2024,Sports,Hotel La Argentina,Mercado McCann,TyC Sports,Argentina,ORO,Prod Virgen Films Realizador-a Martin de Escalada Prod Audio Sonido Virgen Films Postprod Virgen Films -Virgen Films Otras Empresas Supercharango Pais Argentina,/awards/el_ojo/2024/campaigns/hotel-la-argentina-tyc-sports-mercado-mccann-2024-3/
El Ojo de Iberoamerica,2024,Sports,Seguro del hincha,Publicis Impetu,Supermatch,Uruguay,BRONCE,Prod Oriental Films Realizador-a Diego Robino Pais Uruguay,/awards/el_ojo/2024/campaigns/seguro-del-hincha-supermatch-publicis-impetu-2024/
El Ojo de Iberoamerica,2024,Contenido,Hotel La Argentina,Mercado McCann,TyC Sports,Argentina,GRAN OJO,Prod Virgen Films Realizador-a Martin de Escalada Prod Audio Sonido Virgen Films Postprod Virgen Films -Virgen Films Otras Empresas Supercharango Paises Argentina,/awards/el_ojo/2024/campaigns/hotel-la-argentina-tyc-sports-mercado-mccann-2024-4/
El Ojo de Iberoamerica,2024,Contenido,Suerte shot on iPhone 15,TBWAMedia Arts Lab Miami,Apple,Estados Unidos,PLATA,Prod Landia Realizador-a CLIQUA Raul Sanchez Pasqual Gutierrez Paises Estados Unidos,/awards/el_ojo/2024/campaigns/suerte-shot-on-iphone-15-apple-tbwamedia-arts-lab-miami-2024/
El Ojo de Iberoamerica,2024,Contenido,Suerte shot on iPhone 15,TBWAMedia Arts Lab Miami,Apple,Estados Unidos,PLATA,Prod Landia Realizador-a CLIQUA Raul Sanchez Pasqual Gutierrez Paises Estados Unidos,/awards/el_ojo/2024/campaigns/suerte-shot-on-iphone-15-apple-tbwamedia-arts-lab-miami-2024-2/
El Ojo de Iberoamerica,2024,Contenido,Historias que no pudieron ser,Innvented Uruguay,Madres y Familiares,Uruguay,ORO,Prod Oriental Films Realizador-a Charly Gutierrez- Marindia Paises Uruguay,/awards/el_ojo/2024/campaigns/historias-que-no-pudieron-ser-madres-y-familiares-innvented-uruguay-2024/
El Ojo de Iberoamerica,2024,Contenido,Nombres confundidos,Republica Havas,Asociacion Lucha contra el Mal,Argentina,PLATA,Prod Walden Studio - Twins Music Realizador-a Guido Cassini - Matias Pisani - Jeronimo Gonzalez Montalvo- Max Scott- Tom Huergo Prod Audio Sonido Twins Music Paises Argentina,/awards/el_ojo/2024/campaigns/nombres-confundidos-asociacion-lucha-contra-el-mal-republica-havas-2024-3/
El Ojo de Iberoamerica,2024,Contenido,Hotel La Argentina,Mercado McCann,TyC Sports,Argentina,ORO,Prod Virgen Films Realizador-a Martin de Escalada Prod Audio Sonido Virgen Films Postprod Virgen Films -Virgen Films Otras Empresas Supercharango Paises Argentina,/awards/el_ojo/2024/campaigns/hotel-la-argentina-tyc-sports-mercado-mccann-2024-5/
El Ojo de Iberoamerica,2024,Contenido,This is not a game,VML Mexico,Movistar Mexico,Mexico,ORO,Prod Landia Realizador-a Lucas Shannon Prod Audio Sonido BDS Postprod Landia Paises Mexico,/awards/el_ojo/2024/campaigns/this-is-not-a-game-movistar-mexico-vml-mexico-2024-9/
El Ojo de Iberoamerica,2024,Contenido,Suerte shot on iPhone 15,TBWAMedia Arts Lab Miami,Apple,Estados Unidos,BRONCE,Prod Landia Realizador-a CLIQUA Raul Sanchez Pasqual Gutierrez Paises Estados Unidos,/awards/el_ojo/2024/campaigns/suerte-shot-on-iphone-15-apple-tbwamedia-arts-lab-miami-2024-3/
El Ojo de Iberoamerica,2024,Contenido,UninterruptAds,Africa Creative,Budweiser,Brasil,ORO,Prod Modo Integrado - La Carretera Films Prod Audio Sonido Mugshot Otras Empresas Sante Music Agency Paises Brasil,/awards/el_ojo/2024/campaigns/uninterruptads-budweiser-africa-creative-2024-7/
El Ojo de Iberoamerica,2024,Contenido,The test list,TombrasNina,Grupo Omint,Argentina,BRONCE,Prod Hello Stranger Prod Audio Sonido TITAN Postprod TombrasNina Otras Empresas Warner Music Otro Paises Argentina,/awards/el_ojo/2024/campaigns/the-test-list-grupo-omint-tombrasnina-2024/
El Ojo de Iberoamerica,2024,Contenido,VW 70 anos,Almap BBDO,Volkswagen Brasil,Brasil,ORO,Prod Boiler Filmes Realizador-a Dulcidio Caldeira Prod Audio Sonido Raw Audio Postprod Flow Effects -Acauan Pastore Otras Empresas Giusti Comunicacao Paises Brasil,/awards/el_ojo/2024/campaigns/vw-70-anos-volkswagen-brasil-almap-bbdo-2024-7/
El Ojo de Iberoamerica,2024,Contenido,UninterruptAds,Africa Creative,Budweiser,Brasil,PLATA,Prod Modo Integrado - La Carretera Films Prod Audio Sonido Mugshot Otras Empresas Sante Music Agency Paises Brasil,/awards/el_ojo/2024/campaigns/uninterruptads-budweiser-africa-creative-2024-8/
El Ojo de Iberoamerica,2024,Contenido,Errata at 88,Almap BBDO,Johnnie Walker,Brasil,PLATA,Prod Almap BBDO Realizador-a Rodrigo Resende- Diego Villas Boas Prod Audio Sonido Cabaret Studio Otras Empresas Giusti Comunicacao -Inside Out PR -Suba Junto Paises Brasil,/awards/el_ojo/2024/campaigns/errata-at-88-johnnie-walker-almap-bbdo-2024-4/
El Ojo de Iberoamerica,2024,Contenido,13 Cielos Videoclip,WiedenKennedy Mexico,Victoria,Mexico,PLATA,Prod The Maestros Realizador-a Rodrigo Valdes- Giuliana Tommasi Prod Audio Sonido Yamil Misael Gomez Postprod The Maestros -Mathematic Studio -Club Color -Diego Flores Otras Empresas Astro LX -Javier Umpierrez Paises Mexico,/awards/el_ojo/2024/campaigns/13-cielos-videoclip-victoria-wiedenkennedy-mexico-2024/
El Ojo de Iberoamerica,2024,Contenido,Suerte shot on iPhone 15,TBWAMedia Arts Lab Miami,Apple,Estados Unidos,BRONCE,Prod Landia Realizador-a CLIQUA Raul Sanchez Pasqual Gutierrez Paises Estados Unidos,/awards/el_ojo/2024/campaigns/suerte-shot-on-iphone-15-apple-tbwamedia-arts-lab-miami-2024-4/
El Ojo de Iberoamerica,2024,Contenido,Fan profesional,Africa Creative,Budweiser,Brasil,PLATA,Prod Modo Integrado Prod Audio Sonido Canja Audio Culture -Eduardo Karas-Filipe Resende-Levi Mynssen de Mello-Filipe Lopes-Levi Mynssen de Mello-Nando de Castro-Matheus Peres-Lari Storch-Ana Flor Bohrer-Flavia Medeiros-Igor Lobo-Mariana Aldrigue Paises Brasil,/awards/el_ojo/2024/campaigns/fan-profesional-budweiser-africa-creative-2024-6/
