Festival,Year,Track,Category,Title,Agency,Network,Holding,Country,Company,Brand,Product,Producer,Award,Board image
FIAP,2025,Innovacion,Estudiantes,Duolobby,Bendita Carpeta,Estudiantes,Estudiantes,Chile,Duolingo,Duolingo,Overlay App,N-A,Silver
FIAP,2025,Anuncios,Via Publica - Productos,Nescafe Decaf Billboards,Star5 Creative Inc,Ogilvy,WPP,Panama,Nestle,Nescafe,Cafe Descafeinado,VFX,Silver
FIAP,2025,Anuncios,Via Publica - Campañas,Nescafe Decaf Billboards,Star5 Creative Inc,Ogilvy,WPP,Panama,Nestle,Nescafe,Cafe Descafeinado,VFX,Silver
FIAP,2025,Innovacion,Salud,The Mind Guardian,Cheil,Cheil Worldwide,Cheil,España,Samsung Electronics Iberia,Samsung,Galaxy Tab & Cualquier Tablet Android Independientemente De La Marca,Somos5,Silver
FIAP,2025,Produccion,Tecnicas de Produccion Audiovisual - Edicion,Descubre La Guajira,Tornus,Agencia Independiente,Agencia Independiente,Colombia,Gobernacion La Guajira,Discover La Guajira - Dmo Destination Management Office,La Guajira - Territorio Turistico Promocion De Destino,Tornus,Silver
FIAP,2025,Innovacion,Innovacion en Activaciones,Sweat Store,Rosadotoledo&,Agencia Independiente,Agencia Independiente,Puerto Rico,Pepsico & Cbc,Gatorade,Gatorade,Rosadotoledo&,Silver
FIAP,2025,Formatos,Mejor Campaña de Plataforma de Responsabilidad Social,La Reserva Rosa,Rosadotoledo&,Agencia Independiente,Agencia Independiente,Puerto Rico,Liga Contra El Cancer,Liga Contra El Cancer,Clinica De La Liga Contra El Cancer,Cine 70 - Whisky,Silver
FIAP,2025,Innovacion,Innovacion en Outdoor-Via Publica-Ambient,Supporting Numbers,Rosadotoledo&,Agencia Independiente,Agencia Independiente,Puerto Rico,Susan G Komen For The Cure,Susan G Komen For The Cure,Race For The Cure,Rosadotoledo&,Silver
FIAP,2025,Formatos,Mejor Uso de Ambient Media,idolas No Reconocidas,Wmccann,Mccann Worldgroup,IPG,Brasil,Mastercard,Mastercard,Mastercard,Camila Naito,Silver
FIAP,2025,Anuncios,Campañas Integrales,Identique,This Is Libre - MRM-Lasker,Agencia Independiente,Agencia Independiente,España,Campofrio,Campofrio,Campofrio,Harry,Silver
FIAP,2025,Formatos,Medios Integrados-Contenido 360,Identique,This Is Libre - MRM-Lasker,Agencia Independiente,Agencia Independiente,España,Campofrio,Campofrio,Campofrio,Harry,Silver
FIAP,2025,Formatos,Desarrollo Tecnologico,A Unos Libros De Distancia,This Is Libre - Sound Of Connections - Apple Tree,Agencia Independiente,Agencia Independiente,España,Casa Del Libro,Casa Del Libro,Casa Del Libro,The Lion,Silver
FIAP,2025,Formatos,Branded Content Integrado a Otras Plataformas,idolas No Reconocidas,Wmccann,Mccann Worldgroup,IPG,Brasil,Mastercard,Mastercard,Mastercard,Piloto,Silver
FIAP,2025,Anuncios,Mejor Uso de la Cultura Local,El Clima Ideal Cuando Mas Lo Necesitas,Mccann Worldgroup,Mccann Worldgroup,IPG,Argentina,Bh,Bgh,Aire Acondicionado Inverter,Winona,Bronce
FIAP,2025,Formatos,Desarrollo Tecnologico,Cargando La Conexion,BETC Havas,Havas Creative,Havas,Brasil,Tim Telecom,Tim Telecom,Institucional Un Juguete: Genius = Simon,Genco,Bronce
FIAP,2025,Formatos,Mejor Uso de Influencer en Cualquier Plataforma,Jugando Contra El Mosquito,BETC Havas,Havas Creative,Havas,Brasil,Reckitt,Insecticida Sbp,Insecticida Sbp,N-A,Bronce
FIAP,2025,Innovacion,Innovacion en Medios Impresos,El Papel Que Regala Conciencia,Tombrasniña,Tombrasniña,Tombrasniña,Argentina,Mundo GEA,Mundo GEA,Parque De Atracciones,N-A,Bronce
FIAP,2025,Anuncios,Transformacion Social - Empresas Privadas,Caixabank - Algun Dia Aqui Solo Veremos Deporte,Mccann Worldgroup,Mccann Worldgroup,IPG,España,Caixabank,Mccann Worldgroup,"Campaña: ""Algun Aqui Solo Veremos Deporte""",Mccann Worldgroup,Bronce
FIAP,2025,Formatos,Music Content,The Test List,Tombrasniña,Tombrasniña,Tombrasniña,Argentina,Grupo Omint,Grupo Omint,Medicina Prepaga,Warner Music,Bronce
FIAP,2025,Anuncios,Salud,The Test List,Tombrasniña,Tombrasniña,Tombrasniña,Argentina,Grupo Omint,Grupo Omint,Medicina Prepaga,Warner Music,Bronce
FIAP,2025,Formatos,Salud,The Test List,Tombrasniña,Tombrasniña,Tombrasniña,Argentina,Grupo Omint,Grupo Omint,Medicina Prepaga,Warner Music,Bronce
FIAP,2025,Innovacion,Innovacion en Musica,The Test List,Tombrasniña,Tombrasniña,Tombrasniña,Argentina,Grupo Omint,Grupo Omint,Medicina Prepaga,Warner Music,Bronce
