Track,Title,Brand,Agency,Category,Award Level,Board image
BRANDED CONTENT & ENTERTAINMENT FILM,CREDITS,EM SYSTEMS,DENTSU INC,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ddaadee8723c406cb1136fce9a743ada/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,UBER HAILABLES - BAS SOCHO AUR CHAL PADO,UBER,FCB INDIA,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/eba71d29af0d42c78adc516344a449d6/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,BROS,BWS,M&C SAATCHI,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/699629d6bb9c4b03bf833b53df0beb80/storyboard_000004.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,WRESTLER,BWS,M&C SAATCHI,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d2afee18af334455aacd29b33a7e17fa/storyboard_000004.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,SAILORS,BWS,M&C SAATCHI,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/de10d652af74472aa9d9d9d5f75f9108/storyboard_000004.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,TANE MAHUTA - IF YOU SEEK,TOURISM NEW ZEALAND,DDB NEW ZEALAND,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d0c9cb59805542ba9be3acefec66cf9e/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,KAIKOURA - IF YOU SEEK,TOURISM NEW ZEALAND,DDB NEW ZEALAND,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a0b8cb516be44795a200a93d0d9b91ac/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,TE PUIA - IF YOU SEEK,TOURISM NEW ZEALAND,DDB NEW ZEALAND,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5bb84edd4be24d77bb604388f9ae64ca/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,POWHIRI - IF YOU SEEK,TOURISM NEW ZEALAND,DDB NEW ZEALAND,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0748940d9be0467bb10554aedaad3aab/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,TIME,ALDI,BMF,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8f53c0d1a92b4b748f68a2afd7d78066/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,SIGHT,ALDI,BMF,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/79163f32ad1a41aa8fc4aba55b133458/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,MATERNAL BOND,ALDI,BMF,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/29c3bd56f57c4ddea59c6958f82f15bf/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,TINY DOTS,ALDI,BMF,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e1b5a80ae0aa45dd8eca803d59c9edf5/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,UBER EATS - GET ALMOST ALMOST ANYTHING,UBER EATS,SPECIAL,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/817ceb397412409f9f93115bcc5645b7/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,COFFEES OUR MIDDLE NAME,THE COFFEE CLUB,VMLY&R,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/032b0f16b5ae40038c3afcdcf6b42915/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,FRENCH FOR CLOTHESLINE,LOUIS PHILIPPE,WUNDERMAN THOMPSON,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/85a37c42d6bb4c11aaf35cdf5967766c/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,THE HIT,TVNZ,DENTSU CREATIVE,Media / Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/46afa7fc3bc140e69757e4aa74cde00f/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,THE TIMELINE OF INDIA IN SPEECH,TIMES OF INDIA GROUP,WUNDERMAN THOMPSON,Media / Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/61200b0992634f81a593f3bf36f611e1/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,THE IDEA OF INDIA IN SONG,TIMES OF INDIA GROUP,WUNDERMAN THOMPSON,Media / Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/47412d25f4f44aa6814dd0d83fdec05e/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,2022 Q2 BRAND CAMPAIGN (PROJECT TIGER) � TRAFFIC,SPOTIFY,JUICE SINGAPORE,Media / Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/7f5be97a5793476ba23ba318d678fa21/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,CHERRAPUNJI KI DIWALI (DIWALI IN CHERRAPUNJI THE WORLDS WETTEST PLACE),NETFLIX,NETFLIX,Media / Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/78c0957db78246b58ff969a71d5a12c5/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,WHAT COLOR FOR TOMORROW?,HANWHA,INNOCEAN,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/547579e1d9b1484cba66a49b4badc153/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,THE JUGGLERS,SINGLIFE,BLAK LABS,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4a749df6e21541f7b83202872728f60d/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,SWEET CAROLINE,SOUTHERN CROSS,TBWA\NEW ZEALAND,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a89a31956de44535824232a16c7f2555/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,JENIUS CREDIT CARD,JENIUS (DIGITAL BANKING),BTPN,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9d6011c2b98643ac83c83e43d8004e4d/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,HAND BOX,J-LEASE,DENTSU INC,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/71bde3c19eb0444893e77a2ced9c95bd/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,ROOKIE PARENTS PLAY BALL!,TOKYO GAS CO,DENTSU CREATIVE X INC,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d5208373d53f4e10a3ba00d36dfd55f8/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,BAEMIN BMART MAIN EPISODE,BMART,HS AD,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/feb5cc086f2144bc85d960fa5e5c6e82/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,BAEMIN SHORT DAY VERSION,BMART,HS AD,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0bfb8412d74642d3811c00df5ac46715/storyboard_000004.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,BAEMIN SHORT NIGHT VERSION,BMART,HS AD,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/50dff6b9b0b940d8bfd593f106c8a8fe/storyboard_000004.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,ITS OKAY TO GET LOST,HL KLEMOVE,HS AD,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b3470afc85af43c2b0bba1b312967af7/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,HL KLEMOVE PEOPLE_AMBITIOUS MINDS,HL KLEMOVE,HS AD,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/193a20a4bae34f019f359a28c037a425/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,HL KLEMOVE PEOPLE_CLEVER MINDS,HL KLEMOVE,HS AD,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a60d2938d3bc4ad98020c3c773271065/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,HL KLEMOVE PEOPLE_VIBRANT MINDS,HL KLEMOVE,HS AD,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4a7cd570c9fb437181a57d1f7893e04b/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,BLOWN AWAY,BUDGET DIRECT,303 MULLENLOWE,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e2cb5190902843c6b2bd9ca996bde914/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,TOLERANCE RAP,AC JAPAN ADVERTISING COUNCIL,TOKYU AGENCY INC,Not-for-profit / Charity / Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d6fafe4b2da2483b85fceed63feaf914/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,NO SUCH THING AS A HEALTHY CIGARETTE,MINISTRY OF HEALTH AND WELFARE ANTI-SMOKING CAMPAIGN,MINISTRY OF HEALTH AND WELFARE,Not-for-profit / Charity / Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f32da289665040ca9e581120d5eec6c6/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,ARROWS,NSW CANCER INSTITUTE,303 MULLENLOWE,Not-for-profit / Charity / Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/55abebb15e784b83bb36e7c425acb643/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,EQUALITY - OUR FINAL FRONTIER,UN WOMEN AUSTRALIA,THE MONKEYS PART OF ACCENTURE SONG,Not-for-profit / Charity / Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b4335e5241b043d783aea8a72069fb96/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,MILLION SPOONS,THAI HEALTH PROMOTION FOUNDATION,LEO BURNETT,Not-for-profit / Charity / Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/43731314b68441229ab511152c40b24e/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,BOLLYWOOD BADASS,CALBEE,CALBEE TANAWAT,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/afd4a9097d744938854327c3440aaf30/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,BALLS,CATCH,THE GLUE SOCIETY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/260c757879d64a1d9c3c6852d7baf9e4/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,SWANS,CATCH,THE GLUE SOCIETY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4c5ba9dcf7b449448dbe3c0d486c455d/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,TABLE,MEITO-SANGYO,TOKYU AGENCY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3eeb603174e747439a168a84fde1e4da/storyboard_000004.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,BELL,MEITO-SANGYO,TOKYU AGENCY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b7c510c8aac2427286576e85691aabc0/storyboard_000004.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,NEIGHBOR,MEITO-SANGYO,TOKYU AGENCY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ad6d4fa4a7874e5d84e3b0a4874cb0ef/storyboard_000004.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,DOG,MEITO-SANGYO,TOKYU AGENCY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/cbec1bb5954d40e799712932af7931ff/storyboard_000004.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,HYDROGEN GARBAGE TRUCK,HYUNDAI,INNOCEAN,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/86002928aeb8463d826b72fda6a60280/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,THIS COMMERCIAL DOESNT UNDERSTAND YOU AT ALL,JOHNSON & JOHNSON,BBDO BANGKOK,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c4ebefa73fce4d7eb656e1baa4aad823/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,WORLD HERITAGE BY MIYAZAKI WAGYU,JA MIYAZAKI KEIZAIREN,HAT INC,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/31640d93c0be4781a469acedac65f4ad/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,NO MATTER HOW DARK,OPPO,OPPO,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/489382813c6d4fb7b387207d1aacec66/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,CONTACT LENS,MONDE NISSIN (THAILAND) CO LTD,OGILVY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ea85d94652134ca1985c277fdadda289/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,A DAY IN THE LIFE OF CHAD,ONEPLUS,ONEPLUS,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0bb3a1be03334e8ebb60b8501e3a6a1a/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,THE SOURCE OF ODOR,P&G JAPAN(THE PROCTER&GAMBLE COMPANY OF JAPAN LIMITED),DENTSU INC,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ebc056064b814a8c944f16b3e00976d4/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,VIVO X80 NEW PRODUCT LAUNCH CAMPAIGN,VIVO,KARMA ADVERTISING,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/18835ba760b54e0d86a0dcf0267bbc70/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,WALK THE NIGHT,SAMSUNG,CHEP NETWORK,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/31ddb0dcb50b4e338ba1ebc88e0b12ea/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,BISKUAT DREAMS,TIGER BISKUAT,DIRECTORS THINK TANK,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5cb2647f5f594e898040bd5115cf182e/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,THE WORST FENG SHUI MASTER,JULIES BISCUITS,GOVT,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/476d8f87453241009aad954d83c11a05/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,HAJIMEKENAND SETSU,HAJIME KENSETSU (CONSTRUCTION),NIBAN-KOBO PRODUCTIONS,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/981b3ebbeb5b4b3da122438c6cba5ea5/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,MCDONALD�S DOUBLE BIG MAC,MCDONALDS,DIRECTORS THINK TANK,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8c84af982ba54a0bb88e6f75f10d5892/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,A LITTLE MORE THAN YOU�D EXPECT,ONEPLUS,ONEPLUS,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/586d8152e96c4cb0a5da71edd8d5c678/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,UNIF FRESH+ EP67,UNIF,CREATIVE JUICE G1,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b977ff4ccf1f484a8be128ce5fe88553/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,THE GREAT COWSCAPADE,FIVEAM,THE WORKS SYDNEY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/50e7ab97e4234d0fb472f181a6e80487/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,????VANLIFE / CREAT YOUR VANLIFE,VOLKSWAGEN,VOLKSWAGEN,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0694f92e1288477bbc3dfbe98cbd0104/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,MAGNET,LEXUS,THE&PARTNERSHIP,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d29e015a952c48228ce8141851060ef3/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,VOLVO LOVE & LIFE 40 BRAND CAMPAIGN (THE ONE ABOUT VOLVO SAVE MY LIFE CLUB),VOLVO,GREY SHANGHAI,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/33322a514c9e4056abc7a31231bf4bda/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,SECOND LIFE PHONES,BELONG,HOWATSON+COMPANY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b3656e00384c41219207cbb45a845a0f/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,THE SEARCH,INNOCENT DRINKS,McCANN,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/bf2d7865e53246da87af5769fcb71264/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,THE AMY WHO HATES FRUITS,INNOCENT DRINKS,McCANN,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/776db03a8cee48f88a66c85f17ec6b4c/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,SEE EQUAL SHARETHELOAD,ARIEL,BBDO INDIA,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1a00b08f6df1402aa34f0c18e8f67b82/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,WHATSAPP PRIVACY CAMPAIGN - MESSAGEPRIVATELY,WHATSAPP,BBDO INDIA,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6a0a4b90130a4825a4f5fd01dfd6b355/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,BLOW WITH LOVE,XXXX,TAIWAN ASSOCIATION OF FAMILY MEDICINE,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/08317a17ea31443cbe50d8e016777f94/storyboard_000013.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,IF THE EARTH COULD SWALLOW US WHOLE,COW BRAND SOAP KYOSHINSHA CO LTD,DENTSU INC,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/12f77a3c7e6e45eaac59cb7bf1fefb69/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,TURN RIGHT,KALBE,HAKUHODO INTERNATIONAL INDONESIA,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1e585fb354f648b0a500ddaf7dd21f3c/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,GO STRAIGHT,KALBE,HAKUHODO INTERNATIONAL INDONESIA,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d244185c5a7c4a6abaa322ae8cc87378/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,STAYFREE - BRINGING MEN INTO MENSTRUATION,STAYFREE,DDB MUDRA,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/98e95bcd134c467b94049365d070505d/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,ARE YOU THE INSOMNIA?,GNITE,CHOOJAI AND FRIENDS,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b1b4b2f8d232438cbd9fbe7498a6d1e2/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,THE MOSQUITTO  SAY GOODBYE TO THAI MOSQUITOES,SOFFELL,YELL ADVERTISING,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/abcd2cdb1944460c8e9028071c0f9fb5/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,SHOW YOUR LOVE TO THE MAX,MAXS RESTAURANT,UXS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/325b299df9544e669e4fe6a9ae12fb5e/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,SUPER COMEDY GRAND PRIX,SEIYU,ENJIN TOKYO,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1c1bcaeb4b9a432aba089cda965e2b53/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,PLAY HAS NO LIMITS FEAT KENSHI YONEZU,PLAYSTATION,SIX INC,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4b262193aaf14b5bbddd1ea30e30f4fa/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,TOGETHER WE RISE,SINGAPORE TOURISM BOARD,SHOOTING GALLERY ASIA,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e3b7b03ac1a54b2eb0bbeee128b31f3d/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,FEEL THE RHYTHM OF KOREA WITH BTS - BUSAN BLUES,KOREA TOURISM ORGANIZATION,HS AD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3ffb15e19d134d50bab013cffbe29533/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,FEEL THE RHYTHM OF KOREA WITH BTS - DAEJEON ROCK N ROLL,KOREA TOURISM ORGANIZATION,HS AD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d4040df575f24c7988e54f5e200baebe/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,FEEL THE RHYTHM OF KOREA WITH BTS - POHANG HIPHOP,KOREA TOURISM ORGANIZATION,HS AD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/de2b380421584b3eb1651a2c939fd665/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,FEEL THE RHYTHM OF KOREA WITH BTS - JEJU JAZZ,KOREA TOURISM ORGANIZATION,HS AD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/2d6dab26f4254fed85f4405af7d76b26/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,FEEL THE RHYTHM OF KOREA WITH BTS - TEASER,KOREA TOURISM ORGANIZATION,HS AD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4bd640806b554b2fae8ff891371a003b/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,WORSE THAN DEATH,YOSHIMOTO KOGYO COLTD,HAKUHODO INC,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/598a374db8c04228b421307b8cd499cc/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,NEVER MISS A THING,CENTRAL FOOD RETAIL COMPANY LIMITED,VMLY&R THAILAND,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4d3fd01ac98d42cd8aa0cfefeddb2dda/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,THE UNDERRATED GIFTS,CENTRAL FOOD RETAIL COMPANY LIMITED,VMLY&R THAILAND,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/51a69eee401d45c495f0232c20a9d272/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,UMMM,BOONTHAVORN CERAMIC COLTD,VMLY&R THAILAND,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a90479d79a38494da1e8ff3b7a776053/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,ABSOTKLUTELY,TK MAXX,HOWATSON+COMPANY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/710333f159c74954bb3cf9479890825a/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,BENCH COUKURE,BENCH,TBWA\SANTIAGO MANGADA PUNO,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/67325b49e9d64405b490bd8ce34bbc22/storyboard_000008.jpg
BRANDED CONTENT & ENTERTAINMENT FILM,EATQUAL,HARDCASTLE RESTAURANTS,DDB MUDRA,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/385bb988c1d845af970829fc0a50ba72/storyboard_000008.jpg
