Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,ORCA,AL-FUTTAIM IKEA,MEMAC OGILVY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4dcfeec88e504e718196289614c086d9
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,WHALE,AL-FUTTAIM IKEA,MEMAC OGILVY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e52c5128239f4b0bba91f9cb2f068b7d
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,DOLPHIN,AL-FUTTAIM IKEA,MEMAC OGILVY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b840fb2f8db44a6b90527143cc5cd54f
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,THE AD THAT TOOK BACK THE POWER,SHAWARMER,HABBAR ADVERTISING CO,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5fd98753f785424cbd89788b6fbd71b7
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,STORIES BASED ON TRUE HOBBIES,HAWI,HABBAR ADVERTISING CO,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1ba17f4349f4460b82e304a2ac01801e
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,METRO,MCDONALDS UAE,FP7 McCANN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8895da32e5784b45bd35a2f519cc8466
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,PARAGLIDING,MCDONALDS UAE,FP7 McCANN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/325bc48e68ec44d1a0bff2fbe27e23a4
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,JETS,MCDONALDS UAE,FP7 McCANN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0db9a8068b014d369b1eeb3d9ec34c19
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,GAMER,QIDDIYA,ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a4c28746376741829c8fc482c98c12a5
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,RIDER,QIDDIYA,ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b87f8e478e9b4d1693417a569a76de16
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,FOOTBALLER,QIDDIYA,ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1a29f110f4ce49d8980a90ee15025ee8
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,GROUP,QIDDIYA,ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2f5680fc28f04f5389bd71ab77ae7717
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,BOWLER,QIDDIYA,ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/379c25d58e9b4fbba76c745b461c12e1
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,BATTLE OF THE BADDEST - PRINT/DOOH,GENERAL ENTERTAINMENT AUTHORITY,ACCENTURE SONG,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6b9912d83650497eb1cefd31207bd846
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,RANSOM BILLBOARDS,ASHARQ DISCOVERY,SRMG LABS,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/270fe54c840b468cbd250eadda0b8679
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,A CALL FOR DIALOGUE,LEBANESE MINISTRY OF TELECOMMUNICATIONS,TBWA\RAAD,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e4d7b1d070a74dd3bf563ff1582c8e6e
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,AL-FUTTAIM IKEA INFLATION-PROOF,AL-FUTTAIM IKEA,MEMAC OGILVY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9878337bfff64a09b8eacfcf9e77c10e
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,SEE,NIVEA,SAATCHI & SAATCHI ME,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f7bb576d30344ab283b68fbcd3e5d9b7
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,LEAP,NIVEA,SAATCHI & SAATCHI ME,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/55e8f7671af54686885a80e7551d964f
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,FEEL,NIVEA,SAATCHI & SAATCHI ME,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d79cafd0def94cf28e87328732cafd8c
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,FACELOOK,KFC,TBWA\RAAD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e25801bf84c34e8ebfab6b14e4860dcb
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,MOBILE,KFC,TBWA\RAAD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3de1a023783443b689b76dd659032e23
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,TESCO,KFC,TBWA\RAAD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/878149e58f5c40e8aab424091a4d7790
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,BARCELONA,MCDONALDS,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f5ebc152733b4f9a90c85bed6267b424
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,FILLER WORDS,KINOKUNIYA,SAATCHI & SAATCHI ME,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cddf9b21265a44f3938939daad88bcd3
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,FAKE READERS,KINOKUNIYA,SAATCHI & SAATCHI ME,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/af151cceb1fc437f90050b68dcfe019d
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,BATTLE OF THE BADDEST - PRINT/DOOH,GENERAL ENTERTAINMENT AUTHORITY,ACCENTURE SONG,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/21374f5490f9401280acdc93aa36d34b
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,POLICE,FINTIFY,LEO BURNETT,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5366e13871f24fa388b83400fcc9f7a3
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,PEN,FINTIFY,LEO BURNETT,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1eb0e28070d54056895617166952d854
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,RENTAL,FINTIFY,LEO BURNETT,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5324d39e646c4367af539eb8ca6a0c7c
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,MULTIFACE,FINTIFY,LEO BURNETT,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/be3825d8853e4a45b0c2477aaadb2304
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,ATM,FINTIFY,LEO BURNETT,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d7522b4d2ca640fda833d16048bbab25
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,ROYAL AIR MAROC / DREAM AFRICA MEET MOROCCO,ROYAL AIR MAROC,ROYAL AIR MAROC,Animated Digital Screens,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fcce09aba8f14081ab0ac6625552cc26
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,AL-FUTTAIM VOLVO BLIS,TRADING ENTERPRISES VOLVO,MEMAC OGILVY,Animated Digital Screens,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/93ed387d954e4962ad5b88a1b571d27c
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,QIDDIYA - BRAND RELAUNCH CAMPAIGN,QIDDIYA,ACCENTURE SONG,Animated Digital Screens,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/68e87bf3779340e5ae1dfb5e5237659d
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,BATTLE OF THE BADDEST - PRINT/DOOH,GENERAL ENTERTAINMENT AUTHORITY,ACCENTURE SONG,Animated Digital Screens,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/90c94354a9874e6398b541c8d04b191a
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,AL-FUTTAIM IKEA MONSTERS INCLUDED,AL-FUTTAIM IKEA,MEMAC OGILVY,Interactive & Dynamic Digital Screens,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/447aa71dd98d4cb49f3f54440555663e
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,THE ART OF RELEASE,PANADOL,GREY,Interactive & Dynamic Digital Screens,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/dee05ced98c94fa29c9b1e78aa2ae4b5
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,AL-FUTTAIM IKEA MONSTERS INCLUDED,AL-FUTTAIM IKEA,MEMAC OGILVY,Displays,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f10493da1c484d608f6593353648a580
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,ATMOSPHERE RESTAURANT SIGN,EMAAR,GENIUS LOCI,Displays,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7bc5828eaf6f402b99b1477cfd1392b1
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,THE ESSENTIAL PRESS GUIDE FROM THE MIDDLE EAST,ANNAHAR NEWSPAPER,IMPACT BBDO,Displays,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6ff5e8484c7a4112a8e63e75a1c60cee
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,MINI OUTDOOR NETWORK,KINDER,TBWA\RAAD,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7e8b9eb9bcdf47f0b7c188db2fdf33cd
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,UNITY BILLBOARDS,THE LEBANESE ARMY,TBWA\RAAD,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4a3ec7cb504c4467a73e67895ad9f5c9
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,BATTLE OF THE BADDEST - PRINT/DOOH,GENERAL ENTERTAINMENT AUTHORITY,ACCENTURE SONG,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/de8e5eccd77c4c81851bbe3d551937c0
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,CINEMA FOR HUMANITY,EL GOUNA FILM FESTIVAL,DENTSU CREATIVE,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/acbf40da7e7549b1a9161941a90182bb
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,THE ART OF RELEASE,PANADOL,GREY,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/dee05ced98c94fa29c9b1e78aa2ae4b5
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,NISSAN PATROL - DUNE BASHING OUTDOOR,NISSAN,TBWA\RAAD,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fe84454cb33e463bae0a9891ebf73aa1
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,SLOWMASTER 57,HEINZ,FP7 McCANN,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6230aaf89a1e4e03a62dcd1d0e610226
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,AL-FUTTAIM TOYOTA CROWN,AL-FUTTAIM MOTORS TOYOTA,MEMAC OGILVY,Transit,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9c807d089cbf4f7287ea7722322153eb
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,SAILS OF CHANGE,MASTERCARD,DENTSU CREATIVE,Transit,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/980f20185a064e9bb788d61094dbbb99
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,AL-FUTTAIM IKEA MONSTERS INCLUDED,AL-FUTTAIM IKEA,MEMAC OGILVY,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f10493da1c484d608f6593353648a580
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,HANDS OF TRIBUTE,TECOM GROUP AND THE EMIRATES RED CRESCENT,HILLKNOWLTON STRATEGIES,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/52027d14664c44dbb91c97799ea63d4d
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,DARE IN THE AIR,SKYDIVE DUBAI,MULLENLOWE MENA,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2947a7bc5e7e489aa027f096314464bf
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,THE LOST CAMEL,EMIRATES DEVELOPMENT BANK,LIVINGROOM COMMUNICATION,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d3809186ad11431da4bc4b23509313b7
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,THE COMMON GROUND,MOUNTAIN DEW,HAVAS MIDDLE EAST,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c8b9bbea1ad04519afc7440f84635bc0
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,MINI OUTDOOR NETWORK,KINDER,TBWA\RAAD,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7e8b9eb9bcdf47f0b7c188db2fdf33cd
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,NETS FOR CHANGE,NBA,LEO BURNETT,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f8219175450e413ba492e1f129e84567
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,THE ART OF RELEASE,PANADOL,GREY,Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/dee05ced98c94fa29c9b1e78aa2ae4b5
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,UNITY BILLBOARDS,THE LEBANESE ARMY,TBWA\RAAD,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5bb13a7cc3324e5983b6d63da5373134
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,RICHER RUMORS,LOTO LIBANAIS,IMPACT BBDO,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/02a8c04901c3418b8a5aa9d0f48a4991
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,OUT OF HOME,JOOD,VML,Single Market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/23b86c22bd8a47b0bf2882f9570f1e58
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,ITS A SIGN,MCDONALDS UAE,FP7 McCANN,Single Market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8895da32e5784b45bd35a2f519cc8466
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,BIRTH DAYS,BRAVE HEART FUND,IMPACT BBDO,Single Market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e8f7f230dd94443c9b72466095ad1870
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,LITTLE ASIA ???? ??????,NATIONAL EVENT CENTER,NATIONAL EVENTS CENTER,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b7f3eac918e142749797d2bbc245fbd8
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,THE COMMON GROUND,MOUNTAIN DEW,HAVAS MIDDLE EAST,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c8b9bbea1ad04519afc7440f84635bc0
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,ITS TIME,TINOL,PHENOMENA,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cc19b493d16748998e0ceede17a57b19
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,SAVE OUR DESERTS TOO,NISSAN,TBWA\RAAD,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/055b6c78d37344138554535619651ffc
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,ITS A SIGN,MCDONALDS UAE,FP7 McCANN,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8895da32e5784b45bd35a2f519cc8466
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,LEBANESE ODDS,LOTO LIBANAIS,IMPACT BBDO,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/90b000211d5e4a3c96b0471d063c8ba1
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,AL-FUTTAIM IKEA INFLATION-PROOF,AL-FUTTAIM IKEA,MEMAC OGILVY,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/95236a8ce3db42bbb892ab800e2be6ba
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,AL-FUTTAIM TOYOTA CROWN,AL-FUTTAIM MOTORS TOYOTA,MEMAC OGILVY,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f038b7dde9c9472597f8031550e57b87
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,AL-FUTTAIM IKEA BLAVINGAD,AL-FUTTAIM IKEA,MEMAC OGILVY,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/961ed5072518463bb139fef38e9d34f7
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,MINI OUTDOOR NETWORK,KINDER,TBWA\RAAD,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7e8b9eb9bcdf47f0b7c188db2fdf33cd
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,THE GOOD STORE,TECOM GROUP AND THE EMIRATES RED CRESCENT,HILLKNOWLTON STRATEGIES,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8ffeeec9df9f4bd8b256d281b23bd9d7
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,AL-FUTTAIM IKEA BLAVINGAD,AL-FUTTAIM IKEA,MEMAC OGILVY,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c1f8510e7d65420a9011e111520275c8
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,NETS FOR CHANGE,NBA,LEO BURNETT,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f8219175450e413ba492e1f129e84567
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,OFFSET BOXSET,KINOKUNIYA,SAATCHI & SAATCHI ME,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c2bbebdcc6764150b083e8e26fe6b7e8
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,SAILS OF CHANGE,MASTERCARD,DENTSU CREATIVE,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/980f20185a064e9bb788d61094dbbb99
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,TII MURALS,TECHNOLOGY INNOVATION INSTITUTE (TII),MAIN DIVISION,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/38aad2ba65dd4d698cf57e115b0bf9ab
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,AL-FUTTAIM IKEA INFLATION-PROOF,AL-FUTTAIM IKEA,MEMAC OGILVY,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/95236a8ce3db42bbb892ab800e2be6ba
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,THE COMMON GROUND,MOUNTAIN DEW,HAVAS MIDDLE EAST,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c8b9bbea1ad04519afc7440f84635bc0
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,MINI OUTDOOR NETWORK,KINDER,TBWA\RAAD,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7e8b9eb9bcdf47f0b7c188db2fdf33cd
Dubai Lynx,2024,CORPORATE PURPOSE & SOCIAL RESPONSIBILITY,ITS A SIGN,MCDONALDS UAE,FP7 McCANN,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/43586769823444f9b07dbf4ddfd3df7b
Dubai Lynx,2024,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,I SEE COKE,COCA-COLA,VML,Use of Audio Technology & Voice Activation,Grand Prix,https://ascentialcdn.filespin.io/api/v1/conversion/91d70a66697d402291797185f49ab7d4
Dubai Lynx,2024,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,AUDIO NIKAHNAMA,EASYPAISA,IMPACT BBDO,Social Behaviour & Cultural Insight,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/82388555760d41a39177696384b55e27
Dubai Lynx,2024,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,FREQUENCIES OF PEACE,BABYSHOP,FP7 McCANN,Corporate Purpose & Social Responsibility,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/0646253641964335b57effccbb1ade05
Dubai Lynx,2024,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,SOUND AFFECTS,SIXIEME SON,SAATCHI & SAATCHI ME,Use of Music & Sound Design,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/fa0c9eaacf3b40a38e6c9ee9a6281ad6
Dubai Lynx,2024,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,AUDIO CLEANING L[AI]BRARY,ECOCLEAN,VML,Use of Music & Sound Design,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/4f33de57f01e4ecc9dd631483f751ac1/storyboard_000008.jpg
Dubai Lynx,2024,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,FREQUENCIES OF PEACE,BABYSHOP,FP7 McCANN,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/a55956765a204ac5bcbe72f5f2fa4fae
Dubai Lynx,2024,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,FREQUENCIES OF PEACE,BABYSHOP,FP7 McCANN,Use of Radio & Audio as a Medium,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/a55956765a204ac5bcbe72f5f2fa4fae
Dubai Lynx,2024,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,SOUND AFFECTS,SIXIEME SON,SAATCHI & SAATCHI ME,Use of Radio & Audio as a Medium,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/5616f3468e35412a8659495238ee0c35
Dubai Lynx,2024,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,AUDIO NIKAHNAMA,EASYPAISA,IMPACT BBDO,Use of Radio & Audio as a Medium,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/82388555760d41a39177696384b55e27
Dubai Lynx,2024,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,AUDIO CLEANING L[AI]BRARY,ECOCLEAN,VML,Use of Audio Technology & Voice Activation,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/4f33de57f01e4ecc9dd631483f751ac1/storyboard_000008.jpg
Dubai Lynx,2024,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,LEGS,KFC,TBWA\RAAD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
Dubai Lynx,2024,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,ELBOWS,KFC,TBWA\RAAD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg
Dubai Lynx,2024,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,THE ORIGINALS,KFC,TBWA\RAAD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
