Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,PATIENTS BEFORE PROFITS,KOREA HEALTH INDUSTRY DEVELOPMENT INSTITUTE (KHIDI),MEDIA LOUNGE LLC,Content Placement,Submitted,https://cdn.filespin.io/api/v1/conversion/8dc7d196abcb4b3b8e75f209f6ced3c2
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,BRUTALLY HONEST,AL SAFI DAIRY,DDB DUBAI,Content Placement,Submitted,https://cdn.filespin.io/api/v1/storyboard/58dae691c8c04a3b9fcb064564bb8fab/storyboard_000008.jpg?resize=600,600
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,$4 A DAY,UNITED NATIONS LEBANON,BRANDEM,Content Placement,Submitted,https://cdn.filespin.io/api/v1/storyboard/b7013927d9754a9fab2aa7aa641ffca6/storyboard_000008.jpg?resize=600,600
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,CONFESSIONS,UNILEVER,UNILEVER EGYPT,Content Placement,Submitted,https://cdn.filespin.io/api/v1/storyboard/8f9d7cfbed7d408884a7ba8a89975627/storyboard_000008.jpg?resize=600,600
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,EVERYONESKINGDOM,MOBILY,MOBILY,Content Placement,Submitted,https://cdn.filespin.io/api/v1/storyboard/55d035c312a74329bbbfcb083d1783bd/storyboard_000008.jpg?resize=600,600
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,CAGED,TAJAWAL,DE?JA?VU,Content Placement,Submitted,https://cdn.filespin.io/api/v1/storyboard/ddc7328c541a4f9694ddba925c5f5fb8/storyboard_000008.jpg?resize=600,600
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,THE CATASTROPHIC BRIEF,CAT - COMPAGNIE DASSURANCE TRANSPORT,THENEXTCLICK,Content Placement,Submitted,https://cdn.filespin.io/api/v1/storyboard/8179cc1f6d274f38897c682008a4788b/storyboard_000008.jpg?resize=600,600
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,ANOOSH COOKIES VIDEO,ANOOSH,HABBAR,Content Placement,Submitted,https://cdn.filespin.io/api/v1/storyboard/82caff1606d44841abb1fa24823bb1cd/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,SMOKING CAMPAIGN,GULF HEALTH COUNCIL,HABBAR,Content Placement,Submitted,https://cdn.filespin.io/api/v1/conversion/c7528b63243f488faff6e7cb56b079f2
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,LONELY VALENTINE SPECIALS,YUM RESTAURANTS INTERNATIONAL - KFC,MEMAC OGILVY,Content Placement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9833ee63f24c43aa9474e9d2ae4ea26a?resize=178,178
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,AS FAR AS WE GO,ALMOSAFER,ALMOSAFER,Content Placement,Submitted,https://cdn.filespin.io/api/v1/conversion/a692d634cace4995ac2b74fe3411142d
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,THE GIFT OF MOM,BABYSHOP,BABYSHOP,Content Placement,Submitted,https://cdn.filespin.io/api/v1/storyboard/772d53f797004da694e124baa3c59cc0/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,WEAR LOVE MORE,LG,HS AD MEA,Content Placement,Submitted,https://cdn.filespin.io/api/v1/storyboard/bf39a1684c5e4fc7977e83159b0d0aab/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,SALAMATAK CYBERBULLYING,GULF HEALTH COUNCIL,TELFAZ11,Social Film Series,Submitted,https://cdn.filespin.io/api/v1/storyboard/44dd8492e35a4b5eb8ca61a67cb2d351/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,SALAMATAK STROKE,GULF HEALTH COUNCIL,TELFAZ11,Social Film Series,Submitted,https://cdn.filespin.io/api/v1/storyboard/a33c0ffb0afe4120bbc17db7e4736391/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,DR SARA SAEED - DIGITAL DOCTOR,COCA-COLA,GEOMETRY GLOBAL,Social Film Series,Submitted,https://cdn.filespin.io/api/v1/storyboard/89685d3847c44427a525e5cbfc1e3762/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,NASEEM HAMEED - EQUALITY CHAMPION,COCA-COLA,GEOMETRY GLOBAL,Social Film Series,Submitted,https://cdn.filespin.io/api/v1/storyboard/bec88efa37a345d1a973ef5cf03cb860/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,LALAH RUKH MALIK - SCIENCE MAGICIAN,COCA-COLA,GEOMETRY GLOBAL,Social Film Series,Submitted,https://cdn.filespin.io/api/v1/storyboard/c0abce14c71940959fbfa209e2a81cb2/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,ALIENS,ETISALAT,IMPACT BBDO,Social Film Series,Submitted,https://cdn.filespin.io/api/v1/storyboard/baef364f77004621b81aa38253c69c1a/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,RALLY,ETISALAT,IMPACT BBDO,Social Film Series,Submitted,https://cdn.filespin.io/api/v1/storyboard/d339d22c2d164d38815ff187e5b53984/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,STREET FIGHTER,ETISALAT,IMPACT BBDO,Social Film Series,Submitted,https://cdn.filespin.io/api/v1/storyboard/6e4c809c07964bf5b048c2681ff26227/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,FIRE,MOBILY,MOBILY,Social Film Series,Submitted,https://cdn.filespin.io/api/v1/conversion/eb88dbb332b540fdab41824847fb7e01
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,CAVE,MOBILY,MOBILY,Social Film Series,Submitted,https://cdn.filespin.io/api/v1/storyboard/6bddb29ab7934a848d7faafe913a999d/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,SIERRA ACTIVATION,GMC,LEO BURNETT DUBAI,Social Film Series,Submitted,https://cdn.filespin.io/api/v1/conversion/d93fbd8882cd44ea999a8e6e26dc6326
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,SIERRA ACTIVATION (DIGITAL D03 EPISODE 2),GMC,LEO BURNETT DUBAI,Social Film Series,Submitted,https://cdn.filespin.io/api/v1/conversion/d93fbd8882cd44ea999a8e6e26dc6326
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,COMMERCIALS ARENT FOR TEFAL,SEB GROUPE,PEOPLE OF THE INTERNET,Co-Creation & User Generated Content,Submitted,https://cdn.filespin.io/api/v1/storyboard/95682d8edb6243859ba5840ed84dfb24/storyboard_000008.jpg?resize=600,600
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,BARBER,GOOGLE,IMPACT BBDO,Co-Creation & User Generated Content,Submitted,https://cdn.filespin.io/api/v1/storyboard/6c5788bd6213483b8e0ffe97283d2a7b/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,SUPERMARKET,GOOGLE,IMPACT BBDO,Co-Creation & User Generated Content,Submitted,https://cdn.filespin.io/api/v1/storyboard/64f23298757540d5955a593edbe7f3db/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,THIQAH E-COMMERCE - MAFIA,THIQAH ECOMMERCE - MINISTRY OF COMMERCE AND INVESTMENT,FULLSTOP CREATIVES,Co-Creation & User Generated Content,Submitted,https://cdn.filespin.io/api/v1/storyboard/9345d8f40ce944b399f77f99728344a8/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,SMOKING CAMPAIGN,GULF HEALTH COUNCIL,HABBAR,Co-Creation & User Generated Content,Submitted,https://cdn.filespin.io/api/v1/conversion/c7528b63243f488faff6e7cb56b079f2
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,KICKS & KARAK (CONVERSE X PROJECT CHAIWALA COLLAB),CONVERSE UAE,GULF MARKETING GROUP,Co-Creation & User Generated Content,Submitted,https://cdn.filespin.io/api/v1/conversion/06a98a2ff87b4d8c97fca1f11012465c
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,MASHREQ T20 HITS,MASHREQ BANK,BPG ORANGE,Multi-platform Social Campaign,Submitted,https://cdn.filespin.io/api/v1/conversion/2b26ec3da59745a98360ab73c3734027
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,THE ARABIAN EYE,MAGRABI,MAGRABI RETAIL,Sponsorship & Brand Partnership,Submitted,https://cdn.filespin.io/api/v1/conversion/a727e99733314bd9b08e295e793d126e
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,$4 A DAY,UNITED NATIONS LEBANON,BRANDEM,Sponsorship & Brand Partnership,Submitted,https://cdn.filespin.io/api/v1/conversion/7a684bee22fe4db5add838d383b0def2
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,RIYADH SEASON - INCLUSIVE ENTERTAINMENT,RIYADH SEASON,FULLSTOP CREATIVES,Sponsorship & Brand Partnership,Submitted,https://cdn.filespin.io/api/v1/conversion/4ed67103a9c140eba9aa908c8a938ed3
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,SMOKING CAMPAIGN,GULF HEALTH COUNCIL,HABBAR,Sponsorship & Brand Partnership,Submitted,https://cdn.filespin.io/api/v1/conversion/c7528b63243f488faff6e7cb56b079f2
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,MISK VIDEO GAMES,MISK ORGANIZATION,HABBAR,Sponsorship & Brand Partnership,Submitted,https://cdn.filespin.io/api/v1/storyboard/9821391d4fdd4bca83730b3062bcb192/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,THE NATIONS ACCOUNT,EMIRATES,SCIENCE & SUNSHINE,Sponsorship & Brand Partnership,Submitted,https://cdn.filespin.io/api/v1/conversion/8b3ed6fbe6be4896a1c0177fe60a02ef
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,SNAPLICATION,MCDONALDS,ETHOS KMS,Social Purpose,Submitted,https://cdn.filespin.io/api/v1/conversion/9077fa91aaff45eea6a3f7be4349f591
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,THE ARABIAN EYE,MAGRABI,MAGRABI RETAIL,Social Purpose,Submitted,https://cdn.filespin.io/api/v1/conversion/22558d0634d14d7fb0f14a3fa62c9c68
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,PATIENTS BEFORE PROFITS,KOREA HEALTH INDUSTRY DEVELOPMENT INSTITUTE (KHIDI),MEDIA LOUNGE LLC,Social Purpose,Submitted,https://cdn.filespin.io/api/v1/conversion/8dc7d196abcb4b3b8e75f209f6ced3c2
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,WRAP IT UP,MCDONALDS MOROCCO,TRIBAL WORLDWIDE,Social Purpose,Submitted,https://cdn.filespin.io/api/v1/conversion/d738adbacb4c45b6846f015305537e2b
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,WHO SAID MEN DONT CRY?,BURGER KING,WUNDERMAN THOMPSON,Social Purpose,Submitted,https://cdn.filespin.io/api/v1/conversion/a75720a6fe6b488594f1cdbffff6e9e0
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,MOBILY- PREPAID- ON YOUR MOOD,MOBILY,MOBILY,Social Purpose,Submitted,https://cdn.filespin.io/api/v1/conversion/d7bd81b29efc4a3d80a370f887584027
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,RIYADH SEASON - INCLUSIVE ENTERTAINMENT,RIYADH SEASON,FULLSTOP CREATIVES,Social Purpose,Submitted,https://cdn.filespin.io/api/v1/conversion/4ed67103a9c140eba9aa908c8a938ed3
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,ANOOSH COOKIES VIDEO,ANOOSH,HABBAR,Social Purpose,Submitted,https://cdn.filespin.io/api/v1/conversion/d5f751fd4bba4f46b6cecb377998bca5
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,OLIVIA GETS HIRED,LIV BANK,NETIZENCY,Social Purpose,Submitted,https://cdn.filespin.io/api/v1/conversion/5badea1522364b648fccaea2f4eb21f4
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,SAUDI NATIONAL DAY MOSAIC,DALLAH ALBARAKA,LENZO,Social Purpose,Submitted,https://cdn.filespin.io/api/v1/conversion/582781fbb8b044c380de75eb335f929b
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,IMA X PHILIPS SAUDI ARABIA ENTRY,PHILIPS SAUDI ARABIA,PHILIPS,Influencer & Talent,Submitted,https://cdn.filespin.io/api/v1/conversion/2a3606d68d8447b2bea8861ca464099b
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,THE ARABIAN EYE,MAGRABI,MAGRABI RETAIL,Influencer & Talent,Submitted,https://cdn.filespin.io/api/v1/conversion/bc5c795c1fd64bc89ebd5b27b788ebc8
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,HEARTWORK INFLUENCERS USAGE,HEARTWORK,MOUNTAIN VIEW,Influencer & Talent,Submitted,https://cdn.filespin.io/api/v1/conversion/1bd62849b76b4ea6b7b3981d2cc37752
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,PATIENTS BEFORE PROFITS,KOREA HEALTH INDUSTRY DEVELOPMENT INSTITUTE (KHIDI),MEDIA LOUNGE LLC,Influencer & Talent,Submitted,https://cdn.filespin.io/api/v1/conversion/8dc7d196abcb4b3b8e75f209f6ced3c2
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,WRAP IT UP,MCDONALDS MOROCCO,TRIBAL WORLDWIDE,Influencer & Talent,Submitted,https://cdn.filespin.io/api/v1/conversion/5867606a7af64e95aab1b730390fbdb3
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,BRUTALLY HONEST,AL SAFI DAIRY,DDB DUBAI,Influencer & Talent,Submitted,https://cdn.filespin.io/api/v1/conversion/fbf58385e9c04f7caeed7b8647ff0c5b
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,THE JOURNEY OF LIFE,INFINITI MOTOR COMPANY,OMD,Influencer & Talent,Submitted,https://cdn.filespin.io/api/v1/conversion/87b029f190a74091b965f5fa02a696f0
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,UNITED BY SHARE HALA BEL HAYAT,MAJID AL FUTTAIM,SAATCHI & SAATCHI DUBAI,Influencer & Talent,Submitted,https://cdn.filespin.io/api/v1/storyboard/9b8284bd2f54426aa1181e2295b18e4e/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,CAPTAINS OF AFRICA,EMIRATES,LEO BURNETT DUBAI,Influencer & Talent,Submitted,https://cdn.filespin.io/api/v1/conversion/ebf25ede6bda4ee3be8bc4abf0c9ad88
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,SAUDI GOES TO THE CONTINENT,NETFLIX,SCIENCE & SUNSHINE,Influencer & Talent,Submitted,https://cdn.filespin.io/api/v1/conversion/76338fb0ff0b4e1082db59316f34ccb6
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,WEAR LOVE MORE,LG,HS AD MEA,Influencer & Talent,Submitted,https://cdn.filespin.io/api/v1/conversion/11f743e4cf264123bceb79f2c4ea1f15
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,MY VODAFONE,VODAFONE,WUNDERMAN THOMPSON,Influencer & Talent,Submitted,https://cdn.filespin.io/api/v1/conversion/1b0f036b7e624d14950a3093682a2f99
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,BE BOLD WITH PEPSI,PEPSI,KIJAMII,Influencer & Talent,Submitted,https://cdn.filespin.io/api/v1/storyboard/7de18ed27a48483790011f451bb6af36/storyboard_000008.jpg?resize=600,600
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,TRESEMME GFF,UNILEVER,UNILEVER EGYPT,Co-Creation & User Generated Content,Submitted,https://cdn.filespin.io/api/v1/conversion/47329ce1e71e4b238f1cd6b9a927dd4c
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,OLIVIA GETS HIRED,LIV BANK,NETIZENCY,Co-Creation & User Generated Content,Submitted,https://cdn.filespin.io/api/v1/conversion/5badea1522364b648fccaea2f4eb21f4
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,NATGEO MOMENTS,NATIONAL GEOGRAPHIC,HAVAS MIDDLE EAST,Co-Creation & User Generated Content,Submitted,https://cdn.filespin.io/api/v1/conversion/c9f7450d73e8413c9baa216b0b8ce069
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,SAUDI NATIONAL DAY MOSAIC,DALLAH ALBARAKA,LENZO,Co-Creation & User Generated Content,Submitted,https://cdn.filespin.io/api/v1/conversion/381d21a1392442bcb51e235082a5b796
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,THE NATIONS ACCOUNT,EMIRATES,SCIENCE & SUNSHINE,Co-Creation & User Generated Content,Submitted,https://cdn.filespin.io/api/v1/conversion/8b3ed6fbe6be4896a1c0177fe60a02ef
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,PINZA ESTATE,DELIVEROO,? AND US,Content Placement,Submitted,https://cdn.filespin.io/api/v1/conversion/320cb87670944067a945c1409b620c92
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,DUREX EVERY DAY,DUREX,HAVAS MIDDLE EAST,Community Building & Management,Submitted,https://cdn.filespin.io/api/v1/conversion/347ba86661d8412aaa9bacc302ac7eed
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,BE BOLD WITH PEPSI,PEPSI,KIJAMII,Community Building & Management,Submitted,https://cdn.filespin.io/api/v1/conversion/de41ab4ad1e644beb474eb894f3158ea
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,PATIENTS BEFORE PROFITS,KOREA HEALTH INDUSTRY DEVELOPMENT INSTITUTE (KHIDI),MEDIA LOUNGE LLC,Social Data & Insight,Submitted,https://cdn.filespin.io/api/v1/conversion/8dc7d196abcb4b3b8e75f209f6ced3c2
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,MOBILY- DATA - DONT LET IT BE YOUR STORY,MOBILY,MOBILY,Social Data & Insight,Submitted,https://cdn.filespin.io/api/v1/conversion/eb88dbb332b540fdab41824847fb7e01
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,RIYADH SEASON - INCLUSIVE ENTERTAINMENT,RIYADH SEASON,FULLSTOP CREATIVES,Emerging Platforms,Submitted,https://cdn.filespin.io/api/v1/conversion/4ed67103a9c140eba9aa908c8a938ed3
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,BE BOLD WITH PEPSI,PEPSI,KIJAMII,Emerging Platforms,Submitted,https://cdn.filespin.io/api/v1/conversion/de41ab4ad1e644beb474eb894f3158ea
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,RIYADH SEASON - INCLUSIVE ENTERTAINMENT,RIYADH SEASON,FULLSTOP CREATIVES,Tangible Tech,Submitted,https://cdn.filespin.io/api/v1/conversion/4ed67103a9c140eba9aa908c8a938ed3
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,THE ARABIAN EYE,MAGRABI,MAGRABI RETAIL,Integrated Campaign Led by Digital,Submitted,https://cdn.filespin.io/api/v1/conversion/4ff696ff1b6945ae847246ba0c941d5f
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,WHERE IN THE WORLD,SAUDI COMMISSION FOR TOURISM AND NATIONAL HERITAGE,DDB DUBAI,Integrated Campaign Led by Digital,Submitted,https://cdn.filespin.io/api/v1/conversion/062a007eb34a45bc9aaa6a616cda03b1
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,EVERY DROP COUNTS,MIYAHUNA,MEMAC OGILVY,Integrated Campaign Led by Digital,Submitted,https://cdn.filespin.io/api/v1/conversion/9dd522a8cd4f47cbb729e357408e3f8a
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,MOBILY- DATA - DONT LET IT BE YOUR STORY,MOBILY,MOBILY,Integrated Campaign Led by Digital,Submitted,https://cdn.filespin.io/api/v1/storyboard/7e47b07613414e1f9e79b1f88a2c81d4/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,MOBILY- PREPAID- ON YOUR MOOD,MOBILY,MOBILY,Integrated Campaign Led by Digital,Submitted,https://cdn.filespin.io/api/v1/conversion/d7bd81b29efc4a3d80a370f887584027
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,MOBILY- POSTPAID - NEW PAGE,MOBILY,MOBILY,Integrated Campaign Led by Digital,Submitted,https://cdn.filespin.io/api/v1/conversion/e0c69ddb953c4015afbe26ec54f3882e
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,THIQAH- E-COMMERCE NEW LAWS,THIQAH ECOMMERCE - MINISTRY OF COMMERCE AND INVESTMENT,FULLSTOP CREATIVES,Integrated Campaign Led by Digital,Submitted,https://cdn.filespin.io/api/v1/conversion/934e09d92f804c2aa138aa0c63a5f70c
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,ANOOSH COOKIES VIDEO,ANOOSH,HABBAR,Integrated Campaign Led by Digital,Submitted,https://cdn.filespin.io/api/v1/conversion/d5f751fd4bba4f46b6cecb377998bca5
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,WE GAVE AWAY AN ISLAND!,LIV BANK,NETIZENCY,Integrated Campaign Led by Digital,Submitted,https://cdn.filespin.io/api/v1/conversion/dd2f1b53591f4f32a21848f0828f0ea1
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,ENTA FEE MUKH,LG,3 POINTS ADVERTISING,Integrated Campaign Led by Digital,Submitted,https://cdn.filespin.io/api/v1/conversion/852ea87c32b04e96bd244173d76b1a9b
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,NATGEO MOMENTS,NATIONAL GEOGRAPHIC,HAVAS MIDDLE EAST,Integrated Campaign Led by Digital,Submitted,https://cdn.filespin.io/api/v1/conversion/bd7595da02ae4ead821d6fa4373edbbb
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,UNILEVER HAJJ PACK,UNILEVER,MAGNA GLOBAL,Integrated Campaign Led by Digital,Submitted,https://cdn.filespin.io/api/v1/conversion/f7c1810bbd714842a4f383d70a9ec122
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,SUNLIGHT MIRRORS,UNILEVER,UNILEVER EGYPT,User Experience (UX),Submitted,https://cdn.filespin.io/api/v1/conversion/34bcdd963bb44f49beb8d34d8e77e99d
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,VISIT SAUDI WEBSITE,SAUDI COMMISSION FOR TOURISM AND NATIONAL HERITAGE (SCTH),MEDIAMONKS,User Experience (UX),Submitted,https://cdn.filespin.io/api/v1/conversion/c310e4a9886b48b19385b7ed9d0aef77
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,WAITROSE MOON,WAITROSE UAE,RAPP MIDDLE EAST,Overall Aesthetic Design,Submitted,https://cdn.filespin.io/api/v1/conversion/09f539017118483ca09f94d459b630ec
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,DUREX EVERY DAY,DUREX,HAVAS MIDDLE EAST,Overall Aesthetic Design,Submitted,https://cdn.filespin.io/api/v1/conversion/347ba86661d8412aaa9bacc302ac7eed
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,THE ARABIAN EYE,MAGRABI,MAGRABI RETAIL,Storytelling,Submitted,https://cdn.filespin.io/api/v1/conversion/2e9692f98e3d41f0997a5c711737d1bb
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,OMO DIRT IS GOOD DYNAMIC AUDIO ADS ON ANGHAMI,OMO - UNILEVER,UNILEVER,Storytelling,Submitted,https://cdn.filespin.io/api/v1/conversion/1c59eb4254a048f0bc71dfcba2005fe6
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,THE JOURNEY OF LIFE,INFINITI MOTOR COMPANY,OMD,Storytelling,Submitted,https://cdn.filespin.io/api/v1/conversion/87b029f190a74091b965f5fa02a696f0
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,RIYADH SEASON - INCLUSIVE ENTERTAINMENT,RIYADH SEASON,FULLSTOP CREATIVES,Storytelling,Submitted,https://cdn.filespin.io/api/v1/conversion/4ed67103a9c140eba9aa908c8a938ed3
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,MISK VIDEO GAMES,MISK FOUNDATION,HABBAR,Storytelling,Submitted,https://cdn.filespin.io/api/v1/storyboard/b27c61959f2c4faf8104975136600a32/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,WEAR LOVE MORE,LG,HS AD MEA,Storytelling,Submitted,https://cdn.filespin.io/api/v1/conversion/c212417ecb9f49ba83d2a0b02d77c617
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,EVERYDAY ABSURDITY,SWVL,WUNDERMAN THOMPSON,Storytelling,Submitted,https://cdn.filespin.io/api/v1/storyboard/42eb5dbdeeb8467186392290e4dbd056/storyboard_000008.jpg
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,SUNLIGHT MIRRORS,UNILEVER,UNILEVER EGYPT,Innovative Use of Technology,Submitted,https://cdn.filespin.io/api/v1/conversion/34bcdd963bb44f49beb8d34d8e77e99d
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,OMO DIRT IS GOOD DYNAMIC AUDIO ADS ON ANGHAMI,OMO - UNILEVER,UNILEVER,Innovative Use of Technology,Submitted,https://cdn.filespin.io/api/v1/conversion/1c59eb4254a048f0bc71dfcba2005fe6
Dubai Lynx,2020,INTEGRATED CAMPAIGN LED BY DIGITAL,RIYADH SEASON - INCLUSIVE ENTERTAINMENT,RIYADH SEASON,FULLSTOP CREATIVES,Innovative Use of Technology,Submitted,https://cdn.filespin.io/api/v1/conversion/4ed67103a9c140eba9aa908c8a938ed3
