Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,VILLAGE ELECTRIQUE,RENAULT,PUBLICIS CONSEIL,Interactive & Immersive Experiences,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/32f8f8459c7d4f4e8592beee3bad8040
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,HOW BRANDED VEHICLES HACKED TRAFFIC FINES SYSTEM,NSPK JSC,NSPK MIR,Transit,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/5a7809d2d4bc4dfda0be85c704f787ad
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,VILLAGE ELECTRIQUE,RENAULT,PUBLICIS CONSEIL,Transit,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/32f8f8459c7d4f4e8592beee3bad8040
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,EURYTHENES PLASTICUS,WORLD WILDLIFE FUND (WWF),BBDO,Ambient Outdoor,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/c52ff59196924a62bcb09b65662ee49b
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE NO SHOW ROOM,VOLKSWAGEN,NORD DDB,Ambient Outdoor,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/76b13067650d4a08b83fdccd2f22b537
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,TEAR DOWN THIS WALL,THE DDR MUSUEM,THE DDR MUSEUM,Technology,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/49e93d6b65a84b1f9bb324f48d3061b5
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,LOVE CONQUERS ALL,BURGER KING FINLAND,TBWA\HELSINKI,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/7f231b9983c04bcb887c49d09f8a3d59
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FIRST HUGS,CANON,HAPPINESS / AN FCB ALLIANCE,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/89b32cc39d5b452d9c87a8474ca96399
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,UNRATING ART,VIENNA TOURIST BOARD,WIEN NORD SERVICEPLAN,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/8d691a352ba14bddaa295601028a910b
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,LOVE CONQUERS ALL,BURGER KING FINLAND,TBWA\HELSINKI,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/7f231b9983c04bcb887c49d09f8a3d59
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,MANIAC 1,STARWAX,BUZZMAN,Fast Moving Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/56102a9b10f64dec89874f30e09b8dbe
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,MANIAC 2,STARWAX,BUZZMAN,Fast Moving Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/01435c286e84413e85fcfec79be03b44
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,MANIAC 3,STARWAX,BUZZMAN,Fast Moving Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/73a2d40a38454ddf8e35340ca26829f1
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,MANIAC 4,STARWAX,BUZZMAN,Fast Moving Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4ddaee2b2e924faebab85b85bd542208
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,TORTURE,VILNIUS IMPLANTOLOGY CENTER VIC,NOT PERFECT,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8231188902834fd38aef28c5c8bd08f9
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DONT LOSE SIGHT OF YOUR DREAMS 1,FORD,BBDO,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b2b0259890da46c2aa3aed371724b514
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DONT LOSE SIGHT OF YOUR DREAMS 2,FORD,BBDO,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/26003bdd119c41509bde450769117890
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DONT LOSE SIGHT OF YOUR DREAMS 3,FORD,BBDO,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/503c884ed6304e2e873ef010c818381c
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FRONT WHEEL,HONDA,DDB,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6c6b888910ae44afbf40cd038ea70d74
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,LOGO,HONDA,DDB,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b8bb5ff6005e4b47afc28cf4794d7dcc
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,POT,HONDA,DDB,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e541e295c7d548baa73b876c1049aaa5
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,WRONG PLACE WRONG TIME,HONDA,DDB,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a772f2441fb446e8beccaa453fd23ea9
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DRIVE 1,BURGER KING FRANCE,BUZZMAN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/21656f003e8343edbbe54d321e7222d1
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DRIVE 2,BURGER KING FRANCE,BUZZMAN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3dd56ff16fd64190bfd74478644e2270
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DRIVE 3,BURGER KING FRANCE,BUZZMAN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4aee857b363c4602b0ada11de490c9c7
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,MISDIRECTIONS 1,BURGER KING,BUZZMAN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f242b228ba2b471593e4054ded8617ea
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,MISDIRECTIONS 2,BURGER KING,BUZZMAN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/57641a96b0ff418bac6ee526e5a60164
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,MISDIRECTIONS 3,BURGER KING,BUZZMAN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a84c78613973415ba5facf59c186cd6d
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,135,BURGER KING FRANCE,BUZZMAN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6d9dec0ac0614265b0e02caf19bf66e1
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,HORSE MEET DISCO,LISB-ON,PARTNERS,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1bfcc3213ea24ae2a0f32d12ac2809c4
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BERGHAIN,LISB-ON,PARTNERS,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6eef5716158446a6a4c621fb8a5fabe9
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FABRIC,LISB-ON,PARTNERS,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fba240730d3e4a9e94c26447ccd625b8
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE AUSCHWITZ REPORT,DNA PRODUCTION,DNA PRODUCTION,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d87bf9abce034952aeb498188eb21223
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,HERVE,LESFURETS,BELLE,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/80d8e1333c944ffb93758854578be157
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FRANCOIS,LESFURETS,BELLE,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d99ba2a6ae2941fc801496c7a000082b
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,TOILET PAPER,RED CROSS (IFRC),WEBER SHANDWICK,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0c595d4b6c144125b96e5a05d27ca7d1
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SANITIZER,RED CROSS (IFRC),WEBER SHANDWICK,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/96b23248144b46dba903bd9c6ed6a2b2
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,REACH THE UNRECHABLE,LAUREUS SPORT FOR GOOD FOUNDATION,STOFF WERBEAGENTUR GMBH,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/521318e876ce4d0ca7c61acbb7a4845d
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,PORK,VEGANZ GROUP AG,PHILIPP UND KEUNTJE,Fast Moving Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/de16058887f54488914216ea7078d9c0
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CHICKEN,VEGANZ GROUP AG,PHILIPP UND KEUNTJE,Fast Moving Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ce92bcc8085842caa2cc3cf4a0101b74
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BEEF,VEGANZ GROUP AG,PHILIPP UND KEUNTJE,Fast Moving Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fe71d2869e484d3f92480838684eb23e
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,HOOVER,DULUX,MULLENLOWE LONDON,Fast Moving Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/70a6a7dff44d4f47a298ba2e7f9ce290
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SCOOTER,DULUX,MULLENLOWE LONDON,Fast Moving Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2d5bb646d52e444499c4639cabbcc046
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BUGGY,DULUX,MULLENLOWE LONDON,Fast Moving Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/18d1ace7a62a465db5b8cf8a65219e5f
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE CROSS,TRAFIKVERKET,THE SWEDISH TRANSPORT ADMINISTRATION,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6f093c1f66194a74969a9fa86f731e69
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SMELLY ADS,FIRSTVET,SHOMEI,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/21oKzZpgKK38z6CH22xvKi/2891cea86e6d97a93344f9f8fd0e6153/LTW_placeholder_2.svg
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SMELLY ADS,FIRSTVET,SHOMEI,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/1GStA8cUUMJnbepXVsQwox/7aaaddc9cb7ae9f22939053c2fe46b31/LTW_placeholder_4.svg
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,IT GIRL,GREENPEACE E V,PHILIPP UND KEUNTJE,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1f37677fbc064ec0bde41f65cafa157d
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,POOL BOY,GREENPEACE E V,PHILIPP UND KEUNTJE,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1923a24af47a47979ea4be216515654e
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SPRING BREAK,GREENPEACE E V,PHILIPP UND KEUNTJE,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ed6779c6e4f246e885d68e7e8f42467b
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CANCELLED CLOWN,BURGER KING,INGO,Interactive & Dynamic Digital Screens,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e7af6fb505ac4e568b4733d19e01f04a
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,LOTTO CHRISTMAS COLLECTION,THE DANISH NATIONAL LOTTERY,ROBERT/BOISEN & LIKE-MINDED,Promotional Items & Printed Media,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/75fd7c3872244e419d8ad4acc3169299
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SUPERWEAR,AMAZON PRIME VIDEO,HEREZIE,Promotional Items & Printed Media,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7157ed193c564fe59c821e00636a8cf9
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,HAPPY MEAL BIRD BOX,MCDONALDS,FOOD FOLK SUOMI OY,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/747edae7a26d40fabc8acd0d50426f9c
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,ZEROZEROZERO STORE,SKY,M&C SAATCHI,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0b1141c084a246e2be168482cb943fbb
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,REACH THE UNRECHABLE,LAUREUS SPORT FOR GOOD FOUNDATION,STOFF WERBEAGENTUR GMBH,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a95074177256401dac5b03f357189c74
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CANCELLED CLOWN,BURGER KING,INGO,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e7af6fb505ac4e568b4733d19e01f04a
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,VOICES OF BRUSSELS,STIB/MIVB,MORTIERBRIGADE,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/03d4a90bbd1542dd9895b6625f4ceeda
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,MONUMENT TO DELIVERY WORKERS,AZBUKA VKUSA PEREKRESTOKRU OZON DODO PIZZA DELIVERY CLUB,POSSIBLE MOSCOW,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/025fbfd69ba34e91afdbc2e617af56de
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,ETERNAL RUN,ASICS,EDELMAN,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5c62d52d3b3e42fa9e9ab2fc2b4ac7d5
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE BIGGEST CV EVER MADE,ISD GROUP,KAKAHA,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/15e675cadbb249888eaad3a840c20f7a
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,VOICES OF BRUSSELS,STIB/MIVB,MORTIERBRIGADE,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/03d4a90bbd1542dd9895b6625f4ceeda
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FEEL THE FORCE MACHINE,COCA-COLA,INGO,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c8bde997c867478b94f8ff4307390e4f
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SOCIAL DISTANCING WHOPPER,BURGER KING,WUNDERMAN THOMPSON,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/38bce2faf56149fd825b708694306947
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,TEAR DOWN THIS WALL,THE DDR MUSUEM,THE DDR MUSEUM,Interactive & Immersive Experiences,Submitted,https://images.ctfassets.net/8ha5xom4da7e/3duqCqeHDt9hMAdtuQjc3V/3f6a8c56aeb415ac19cd5dd916fa6976/LTW_placeholder_1.svg
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CANCELLED CLOWN,BURGER KING,INGO,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e7af6fb505ac4e568b4733d19e01f04a
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,VOICES OF BRUSSELS,STIB/MIVB,MORTIERBRIGADE,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/03d4a90bbd1542dd9895b6625f4ceeda
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BALTASAR GOES FIRST,UBEDA CITY COUNCIL,KITCHEN,Transit,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c73f264fc97a4970b7c870eae98fc5b6
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,UNDERGROUND PREMIER,13EME RUE,BETC,Transit,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a7b37fdf463c42b8973b63df64d2cff8
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,PARKING SPACES FOR TICKET LOVERS,UKRAINIAN PATROL POLICE,ANGRY,Transit,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/07b476c922d34344abf5140b6c44d309
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,ANIMALS ARE DISAPPEARING,WORLD WILDLIFE FUND (WWF),PONG,Transit,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5d601e206c55436cb0929eab68edd01b
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CRACK THE AUREBESH,PATHE,FRED & FARID,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/93d5b747a2a44c87a2d0ee3639369d21
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE DROP THAT LEADS TO AN OVERFLOW,AYUNTAMIENTO DE MADRID,AYUNTAMIENTO DE MADRID,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/02e1144e6d9b4ed6a51bdcb521035147
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BILLBOARD HOTELS,MCDONALDS,NORD DDB,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c78b6fbad6fb4e35b8978fa8e087dceb
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,ANIMALS ARE DISAPPEARING,WORLD WILDLIFE FUND (WWF),PONG,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5d601e206c55436cb0929eab68edd01b
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CRYING STATUE,AIDSFONDS,N5,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/99c25dc53cbb440595b93ce89c1fb789
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,TRYBLUESKY,AEROSPACE CENTER KPCY,MEX A MEMBER OF HAVAS,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a76e3466dfca4e7eb895df5ceaabcbc9
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE CLOCK IS TICKING,NORSK VIND,TRY REKLAME,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ce32566cea92423b88389e459c9815ea
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE ELECTRIFYING TEST DRIVE,MINI,M&C SAATCHI,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2688e9b4b4ac433bb2800b13228b3561
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,LOST & SOLD,SL - STOCKHOLM PUBLIC TRANSPORT,EHRENSTRAHLE,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5697a551901846debb7042a2f1fd42c0
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,HAYRAT,RECKITT BENCKISER,HAVAS TURKEY,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3907339ea9c24c6c84e82c2128d6fdb2
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BIRDS WILL BE BACK,Reckitt Benckiser Turkey,HAVAS TURKEY,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0173ca17aa0b47729457494022cdccc0/storyboard_000008.jpg?resize=600,600
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,VILLAGE ELECTRIQUE,RENAULT,PUBLICIS CONSEIL,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/32f8f8459c7d4f4e8592beee3bad8040
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,VOICES OF BRUSSELS,STIB/MIVB,MORTIERBRIGADE,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/03d4a90bbd1542dd9895b6625f4ceeda
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,TEAR DOWN THIS WALL,THE DDR MUSUEM,THE DDR MUSEUM,Technology,Submitted,https://images.ctfassets.net/8ha5xom4da7e/1GStA8cUUMJnbepXVsQwox/7aaaddc9cb7ae9f22939053c2fe46b31/LTW_placeholder_4.svg
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE CHEF,USACHEVSKY MARKET,ART UNION,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1cd2eca3c1964cd4a52c319de0bbd2f2
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BAD PASSWORDS,SSF,�KESTAM HOLST,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f84bb1e0e6b9459fb51428fc9c3b344f
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BILLBOARD HOTELS,MCDONALDS,NORD DDB,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c78b6fbad6fb4e35b8978fa8e087dceb
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BAD PASSWORDS,SSF,�KESTAM HOLST,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f84bb1e0e6b9459fb51428fc9c3b344f
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,REBUILD THE WORLD,LEGO,BETC,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/68258527bdbe442a830502c120278b96
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,PRISMA TRIPLA INCLUSIVE OUTDOOR,PRISMA,HOK-ELANTO,Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9f8ce96950f647d2a310f16523719bd0
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE LAST SPARK OF COMMUNISM / POSTER FOR THE SHORT FILM RODODENDRON,RODODENDRON SHORT FILM,WHITE RABBIT,Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6393ed6214d247ceb9198af461a990da
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,REEBOK TO GO,REEBOK,M&C SAATCHI,Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2e078c2fa89c4ad4ba77564ef7fca8cc
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CURSE TO CURE,ZELDZAME ZIEKTEN FONDS,N5,Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/962bf73760d9452982048b53eca5f8e1
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,VILLAGE ELECTRIQUE,RENAULT,PUBLICIS CONSEIL,Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/32f8f8459c7d4f4e8592beee3bad8040
Eurobest,2020,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,LOVE CONQUERS ALL,BURGER KING FINLAND,TBWA\HELSINKI,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7f231b9983c04bcb887c49d09f8a3d59
