Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image
Dubai Lynx,2021,USE OF SOCIAL DIGITAL PLATFORMS,SKIPPABLE,DELIVEROO,? AND US,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/266fa4fde73743db8b09de08e0005ddc
Dubai Lynx,2021,USE OF SOCIAL DIGITAL PLATFORMS,PROTECTSET,MOBILY,MULLENLOWE MENA,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/06f33d2fc1b649ee8248ad7c6589a27f
Dubai Lynx,2021,USE OF SOCIAL DIGITAL PLATFORMS,THE CONTACTLESS EIDIAH,STC PAY,WUNDERMAN THOMPSON,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0c8c3e92ea7b410c938a20b9f4937f81
Dubai Lynx,2021,USE OF SOCIAL DIGITAL PLATFORMS,I DECLARE,AA - ADVERTISING ASSOCIATION IN LEBANON,PHENOMENA,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b73859d319de46e1abc2e75abe56b973
Dubai Lynx,2021,USE OF SOCIAL DIGITAL PLATFORMS,PAY CUT WHOPPER,BURGER KING,WUNDERMAN THOMPSON,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/665907c1e6ef4f9f9c912a14bc9d59f1
Dubai Lynx,2021,USE OF SOCIAL DIGITAL PLATFORMS,THERE IS A BLESSING IN EVERY DELAY,TOYOTA JORDAN - MARKAZIA,WUNDERMAN THOMPSON,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/67caaef1d9c04ef8881fc4f76836eb62
Dubai Lynx,2021,USE OF SOCIAL DIGITAL PLATFORMS,CHOOSE TO STAY HOME CHOOSE TO CREATE HAPPY MEMORIES,LA VACHE QUI RIT,ICON CREATIONS,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f11a980089924d44b4d7202cf96d12f1
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,A DADS JOB,HOME CENTRE,HOME CENTRE,Use of Integrated Media,Grand Prix,https://ascentialcdn.filespin.io/api/v1/conversion/c84819945462472997cad4b5dde22a53
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,SHIFTKFC,KFC,TBWA\RAAD,Use of Technology,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/e62424ff396f49a8869ec4e84cde3c1b
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,HEBREW CARD,ABU DHABI INVESTMENT OFFICE (ADIO),TBWA\RAAD,Not-for-profit & Charity & Government,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/ad6144ecef944584a1c10c98dadd6764
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,LOCKDOWNNOTLOCKUP,ABAAD RESOURCE CENTER FOR GENDER EQUALITY,LEO BURNETT,Use of Events & Stunts,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/f91b8c17b3874eb486a2368d647904c8
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,THE WORLDS TALLEST DONATION BOX,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,Use of Ambient Media Large Scale,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/4f0c32ecdcee4ee288f1f9c609fa603f
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,SHIFTKFC,KFC,TBWA\RAAD,Use of Digital Platforms,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/e62424ff396f49a8869ec4e84cde3c1b
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,INSTAGUARD,KAFA,TBWA\RAAD,Use of Mobile & Devices,Bronze,https://images.ctfassets.net/8ha5xom4da7e/1GStA8cUUMJnbepXVsQwox/7aaaddc9cb7ae9f22939053c2fe46b31/LTW_placeholder_4.svg
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,CASTROL CARE FOR CARETAKERS,CASTROL,GEOMETRY GLOBAL,Data-Driven Targeting,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/404ca40946164c5187797c10e937d184
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,ROOFTOP FARMS,KNORR,FP7 McCANN,Local Brand,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/6ff7bd761afe49129e81c68d17beb068
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,THE WORLDS TALLEST DONATION BOX,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/4f0c32ecdcee4ee288f1f9c609fa603f
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,SOUNDOFRESILIENCE,BAALBECK INTERNATIONAL FESTIVAL,IMPACT BBDO,Use of TV & Other Screens,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/c1d0b2b5559f47b7b3446fda33c5da04
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,INSTAGUARD,KAFA,TBWA\RAAD,Use of Social Platforms,Shortlist,https://images.ctfassets.net/8ha5xom4da7e/7sDFJEwnUZaGwijBHq2OXr/aa1a7fa09f91cf7a197ee7d0c16cac41/LTW_placeholder_3.svg
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,A DADS JOB,HOME CENTRE,HOME CENTRE,Social Behaviour & Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/c84819945462472997cad4b5dde22a53
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,STORIES OF MECCA,ALMOSAFER,FP7 McCANN,Breakthrough on a Budget,Shortlist,https://cdn.filespin.io/api/v1/storyboard/451ececb46fd43cc817f526e976a11a9/storyboard_000008.jpg?resize=600,600
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,CASTROL CARE FOR CARETAKERS,CASTROL,GEOMETRY GLOBAL,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/404ca40946164c5187797c10e937d184
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,NOISE-O-METER,BOSE,WUNDERMAN THOMPSON,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c214fc78f6014f9ea3ac0409213d6d4b
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,NISSAN COSMIC KEY,ARABIAN AUTOMOBILES COMPANY (AAC),TBWA\RAAD,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/56f05552818d4a998958f89c540a7d2e
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,MCDONALDS RAMADAN IFTAR SAND CLOCK,MCDONALDS,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/694475fca78b43cc90ec5beed8e8b1d6
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,PAY CUT WHOPPER,BURGER KING,WUNDERMAN THOMPSON,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/665907c1e6ef4f9f9c912a14bc9d59f1
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,MCDONALDS REGIONAL BRAND TRUST // HYGIENE,MCDONALDS,ADCOLONY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/adeb1f13f4384fd3bbcd5c1c1130b626
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,GHOST PEPPER TWISTER,KFC,TBWA\RAAD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://cdn.filespin.io/api/v1/storyboard/0a727a6ac4c649bf9547411840c6ae76/storyboard_000008.jpg?resize=600,600
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,DID YOU GET 5G?,SAUDI TELECOM COMPANY,WUNDERMAN THOMPSON,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e79d0016c8f14ae28773d33b0dc4c072
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,VIRTUAL JOB FAIR - INNOVATION WITHIN THE ONLINE EVENTS SECTOR,MINISTRY OF INFORMATION AND COMMUNICATION TECHNOLOGIES,EVENTAGRATE,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e1818b711358490b8e694040c80646fb
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,GREATWALLOFTHENATION,SAUDI CUSTOMS,SAUDI CUSTOMS,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c5d0281d389241caad0d301937ea765f
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,PEACE CAMO,THE LEBANESE ARMY,TBWA\RAAD,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1ca50400e454427ca54ed86ba79538d3
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,MARTIAN INK,THE UAE GOVERNMENT MEDIA OFFICE,GOVERNMENT OF UAE MEDIA OFFICE,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/156aa92b604549f6862d086a5fed310d
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,THE PLANTABLE CALENDAR,ZAIN,ZAIN,Corporate Social Responsibility (CSR) & Corporate Image,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/26cfa941c7de490496a819034ba30195
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,KEEP IT FOR YOU,RIYAD BANK,GREY RIYADH,Corporate Social Responsibility (CSR) & Corporate Image,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/31b5329baec64af38ee970e1f50ae4e4
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,SING FROM THE HEART,PUNJABI AL MUHAIDIB,MAYAR FOODS,Use of Audio Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6e383355f2e749e78fcc8bb2f36f6b7b
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,LEGO NEWS REBUILT,LEGO SAUDI STORES,HAVAS MIDDLE EAST,Use of Print & Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b7d1bf57e39745e6bceac63075894872
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,THE 10% OUTDOOR,BAROODY BROS SAL,TBWA\RAAD,Use of Print & Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cb308ebc2a9c4c9d9ab5cc30aebbf184
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,GO WHERE YOUR PHONE CANT,VIRGIN,TBWA\RAAD,Use of Print & Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/26c2948ca8194d15b76a1d24fb5f3166
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,KEEP IT FOR YOU,RIYAD BANK,GREY RIYADH,Use of Print & Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/31b5329baec64af38ee970e1f50ae4e4
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,PEACE CAMO,THE LEBANESE ARMY,TBWA\RAAD,Use of Ambient Media Small Scale,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1ca50400e454427ca54ed86ba79538d3
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,NISSAN COSMIC KEY,ARABIAN AUTOMOBILES COMPANY (AAC),TBWA\RAAD,Use of Ambient Media Small Scale,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/56f05552818d4a998958f89c540a7d2e
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,MARTIAN INK,THE UAE GOVERNMENT MEDIA OFFICE,GOVERNMENT OF UAE MEDIA OFFICE,Use of Ambient Media Small Scale,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/156aa92b604549f6862d086a5fed310d
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,MCDONALDS RAMADAN IFTAR SAND CLOCK,MCDONALDS,LEO BURNETT,Use of Digital Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/694475fca78b43cc90ec5beed8e8b1d6
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,CLEAR CR7,UNILEVER,MAGNA,Use of Digital Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/688553802bd049cda1ff68235cf982b9
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,LIFEBUOY PURPOSE,UNILEVER,MAGNA,Use of Digital Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e5f75a3697a745c5925a5fa349d11c34
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,DID YOU GET 5G?,SAUDI TELECOM COMPANY,WUNDERMAN THOMPSON,Use of Digital Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d048861b99c74d8995bf7b715b31a0c0
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,NOISE-O-METER,BOSE,WUNDERMAN THOMPSON,Use of Mobile & Devices,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c214fc78f6014f9ea3ac0409213d6d4b
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,PAY CUT WHOPPER,BURGER KING,WUNDERMAN THOMPSON,Use of Mobile & Devices,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/665907c1e6ef4f9f9c912a14bc9d59f1
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,SAMSUNG JALSAT TECH LIVESTREAM,SAMSUNG,STARCOM,Use of Social Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/728b397a95204e9bb33142cc792dc4d2
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,THE HUMANIZATION OF DONATION,NETIZENCY,NETIZENCY,Use of Social Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/03559d77e3224996955ec1547cd69f7a
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,STORIES OF MECCA,ALMOSAFER,FP7 McCANN,Use of Social Platforms,Submitted,https://cdn.filespin.io/api/v1/storyboard/451ececb46fd43cc817f526e976a11a9/storyboard_000008.jpg?resize=600,600
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,FIRSTARABICCOUNTDOWN,THE UAE GOVERNMENT MEDIA OFFICE,GOVERNMENT OF UAE MEDIA OFFICE,Use of Social Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e7264b267fc34a5897fa9eb54e40931b
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,THE EMOJI PRAYER,THE UAE GOVERNMENT MEDIA OFFICE,GOVERNMENT OF UAE MEDIA OFFICE,Use of Social Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4100aa84af674d8b8d7d94384974db28
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,HEBREW CARD,ABU DHABI INVESTMENT OFFICE (ADIO),TBWA\RAAD,Use of Social Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ad6144ecef944584a1c10c98dadd6764
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,NOISE-O-METER,BOSE,WUNDERMAN THOMPSON,Use of Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c214fc78f6014f9ea3ac0409213d6d4b
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,CLEAR CR7,UNILEVER,MAGNA,Use of Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/688553802bd049cda1ff68235cf982b9
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,5G LOADING BAR,STC (SAUDI TELECOM COMPANY),AD-LIB DIGITAL,Use of Data-Driven Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/574bcab83d17468e885f1039499ab2f5
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,LIFEBUOY - BLIS,LIFEBUOY,MAGNA,Use of Real-Time Data,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/91f79629efc243d5b7af06447e87431d
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,DID YOU GET 5G?,SAUDI TELECOM COMPANY,WUNDERMAN THOMPSON,Data-Driven Targeting,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/26d376ce4a9b4437b95855bab4aec2bd
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,THE WORLDS TALLEST DONATION BOX,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,Use of Integrated Media,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4f0c32ecdcee4ee288f1f9c609fa603f
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,GHOST PEPPER TWISTER,KFC,TBWA\RAAD,Use of Integrated Media,Submitted,https://cdn.filespin.io/api/v1/storyboard/0a727a6ac4c649bf9547411840c6ae76/storyboard_000008.jpg?resize=600,600
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,GHOST PEPPER TWISTER,KFC,TBWA\RAAD,Excellence in Media Insights & Strategy,Submitted,https://cdn.filespin.io/api/v1/storyboard/0a727a6ac4c649bf9547411840c6ae76/storyboard_000008.jpg?resize=600,600
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,A DADS JOB,HOME CENTRE,HOME CENTRE,Excellence in Media Planning,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c84819945462472997cad4b5dde22a53
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,THE BEST OF BOTH WORLDS,ALWALIMAH,MAYAR FOODS,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a2c0e05e944c496e8aac9a9fd05d7b90
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,THE 10% OUTDOOR,BAROODY BROS SAL,TBWA\RAAD,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cb308ebc2a9c4c9d9ab5cc30aebbf184
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,MARTIAN INK,THE UAE GOVERNMENT MEDIA OFFICE,GOVERNMENT OF UAE MEDIA OFFICE,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/156aa92b604549f6862d086a5fed310d
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,THE 10% OUTDOOR,BAROODY BROS SAL,TBWA\RAAD,Single Market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cb308ebc2a9c4c9d9ab5cc30aebbf184
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,MCDONALDS RAMADAN IFTAR SAND CLOCK,MCDONALDS,LEO BURNETT,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/694475fca78b43cc90ec5beed8e8b1d6
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,SING FROM THE HEART,PUNJABI AL MUHAIDIB,MAYAR FOODS,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ecc07ce73f0c4d9595dd4a931ed79cb3
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,FIRSTARABICCOUNTDOWN,THE UAE GOVERNMENT MEDIA OFFICE,GOVERNMENT OF UAE MEDIA OFFICE,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e7264b267fc34a5897fa9eb54e40931b
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,KEEP IT FOR YOU,RIYAD BANK,GREY RIYADH,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/31b5329baec64af38ee970e1f50ae4e4
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,A WORLD WE DESERVE,BABYSHOP,BABYSHOP,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6fa9befbdb024168b34f915fccbf330d
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,LEGO NEWS REBUILT,LEGO SAUDI STORES,HAVAS MIDDLE EAST,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b7d1bf57e39745e6bceac63075894872
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,PAY CUT WHOPPER,BURGER KING,WUNDERMAN THOMPSON,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/665907c1e6ef4f9f9c912a14bc9d59f1
Dubai Lynx,2021,USE OF INTEGRATED MEDIA,THERE IS A BLESSING IN EVERY DELAY,TOYOTA JORDAN - MARKAZIA,WUNDERMAN THOMPSON,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/67caaef1d9c04ef8881fc4f76836eb62
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,NOISE-O-METER,BOSE,WUNDERMAN THOMPSON,Durable Consumer Goods including Automotive,Grand Prix,https://ascentialcdn.filespin.io/api/v1/conversion/c214fc78f6014f9ea3ac0409213d6d4b
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,SELF-TIMING SOAP,DELIVEROO,? AND US,Use of Ambient Media Small Scale,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/663fbb7d5c9142abb18967807ff89f03
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,SELF-TIMING SOAP,DELIVEROO,? AND US,Sponsorship & Brand Partnership,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/663fbb7d5c9142abb18967807ff89f03
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,SHIFTKFC,KFC,TBWA\RAAD,Travel Leisure Retail Restaurants & Fast Food Chains,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/e62424ff396f49a8869ec4e84cde3c1b
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,THE WORLDS TALLEST DONATION BOX,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,Use of Ambient Media Large Scale,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/4f0c32ecdcee4ee288f1f9c609fa603f
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,MCDONALDS RAMADAN IFTAR SAND CLOCK,MCDONALDS,LEO BURNETT,Use of Print or Outdoor,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/694475fca78b43cc90ec5beed8e8b1d6
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,MARTIAN INK,THE UAE GOVERNMENT MEDIA OFFICE,GOVERNMENT OF UAE MEDIA OFFICE,Guerrilla Marketing & Stunts,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/156aa92b604549f6862d086a5fed310d
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,FIRSTARABICCOUNTDOWN,THE UAE GOVERNMENT MEDIA OFFICE,GOVERNMENT OF UAE MEDIA OFFICE,Social Behaviour & Cultural Insight,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/e7264b267fc34a5897fa9eb54e40931b
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,SELF-TIMING SOAP,DELIVEROO,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/663fbb7d5c9142abb18967807ff89f03
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,THE WORLDS TALLEST DONATION BOX,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/4f0c32ecdcee4ee288f1f9c609fa603f
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,PEACE CAMO,THE LEBANESE ARMY,TBWA\RAAD,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/1ca50400e454427ca54ed86ba79538d3
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,FIRSTARABICCOUNTDOWN,THE UAE GOVERNMENT MEDIA OFFICE,GOVERNMENT OF UAE MEDIA OFFICE,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/e7264b267fc34a5897fa9eb54e40931b
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,PROTECTSET,MOBILY,MULLENLOWE MENA,Use of Ambient Media Small Scale,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/06f33d2fc1b649ee8248ad7c6589a27f
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,SHIFTKFC,KFC,TBWA\RAAD,Customer Acquisition & Retention,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/e62424ff396f49a8869ec4e84cde3c1b
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,NOISE-O-METER,BOSE,WUNDERMAN THOMPSON,Touchpoint Technology & Tech-led Brand Experience,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/c214fc78f6014f9ea3ac0409213d6d4b
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,SHIFTKFC,KFC,TBWA\RAAD,Touchpoint Technology & Tech-led Brand Experience,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/e62424ff396f49a8869ec4e84cde3c1b
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,FIRSTARABICCOUNTDOWN,THE UAE GOVERNMENT MEDIA OFFICE,GOVERNMENT OF UAE MEDIA OFFICE,Use of Social & Digital Platforms,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/e7264b267fc34a5897fa9eb54e40931b
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,THE WORLDS TALLEST DONATION BOX,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,Integrated Campaign led by Brand Experience & Activation,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/4f0c32ecdcee4ee288f1f9c609fa603f
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,PROTECTSET,MOBILY,MULLENLOWE MENA,Social Behaviour & Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/06f33d2fc1b649ee8248ad7c6589a27f
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,CASTROL CARE FOR CARETAKERS,CASTROL,GEOMETRY GLOBAL,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/404ca40946164c5187797c10e937d184
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,GALAXY S21 DRIVE IN LAUNCH,SAMSUNG,CHEIL LEVANT,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/aa878f5106044c1b8125ab5f2259cb9b
Dubai Lynx,2021,DURABLE CONSUMER GOODS INCLUDING AUTOMOTIVE,CREATORS LOUNGE,SAMSUNG,CHEIL WORLDWIDE,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/92c521f5459e4caab7fe10757c98110f
