Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FASTEST DELIVERY PUSHING A LOADED SHOPPING TROLLEY,HUNGERSTATION,WUNDERMAN THOMPSON,Social Video,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/43a479e0fe0044759333422247505a07/storyboard_000008.jpg
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,JET MAN DELIVERY,HUNGERSTATION,WUNDERMAN THOMPSON,Social Video,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4513d0ee443d442b993864681b29f24e
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,ROBOT DELIVERY,HUNGERSTATION,WUNDERMAN THOMPSON,Social Video,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4513d0ee443d442b993864681b29f24e
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FOOTBALL NEEDS LAYS,LAYS,IMPACT BBDO,Social Video,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/2950b88e2b36404db7684b389c473e6f/storyboard_000008.jpg
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE OUT OF THIS WORLD MATCH,MASTERCARD,FP7 McCANN,Social Video,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/147d0493c52743d58823ee2c71fe71ed/storyboard_000008.jpg
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,NUTMEG ROYALE,PEPSI,BBDO ARGENTINA,Social Video,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9443d5c74fe8439f9daaca9a8f7603b6/storyboard_000008.jpg
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BRICK THE RULES,LEGO,GREY,Brand & Product Video,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/63838d9d1fec4f2481ebebaed968482d/storyboard_000008.jpg
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,YOUR WORKS A PRIORITY,QIWA,TAKAMOL,Brand & Product Video,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/92c5bd80574f435d92da03d850ae57f8/storyboard_000008.jpg
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FACES OF FRAUD,HSBC,WUNDERMAN THOMPSON,Brand & Product Video,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/07ca090e666d47fe9a20120a3a906ec2/storyboard_000008.jpg
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,INSPIRING COLLABORATION FOR A BETTER WORLD,SAUDI ARAMCO,ACCENTURE SONG,New Realities & Emerging Tech,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2a933a90623c4effaf51fb3c6fb7e06f
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,NON FORGETTABLE TOKENS,OMINO BIANCO,VMLY&R,New Realities & Emerging Tech,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/48b25931eddb48eeb945f15f360a072b
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,EXPERIENCEJORDAIN,JORDAN TOURISM BOARD,ADPRO COMMUNICATIONS,New Realities & Emerging Tech,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/00b8d9b1e8be402c9e7ddb590f64fac1
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE BIGGEST SAUDI NATIONAL EVENT,DARAH FOUNDATION,THE BOLD GROUP,New Realities & Emerging Tech,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ef3c02612cac4782b74639310584a816
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SOLE MUSIC,ANGHAMI,? AND US,New Realities & Emerging Tech,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6784c38de3443f09ef90da14351e365
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SUPER STAR SIGNAL,HARDEES,? AND US,New Realities & Emerging Tech,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3f2278d563b8436697298e9f922fc194
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FACES OF FRAUD,HSBC,WUNDERMAN THOMPSON,New Realities & Emerging Tech,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/860fc591f32f490d95c378002244e7e7
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,ENTER OZWORLD,ADIDAS,? AND US,New Realities & Emerging Tech,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2e918166750e4b2c96564f9e565c9825
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BMW EGYPT GLOBAL AUTO RELAUNCH,BMW EGYPT,ICON CREATIONS,Integrated Campaign Led by Digital,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1ae206ad6c4642fb81a708c22fb4aef5
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,I CHOOSE - WOMEN EMPOWERMENT,GALAXY CHOCOLATE,MEDIACOM MENA,Integrated Campaign Led by Digital,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b1418a758bfa4abb81d23e80e6e1b730
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SOUND OF SAUDI,THE MUSIC COMMISSION,XELEMENT AGENCY,Integrated Campaign Led by Digital,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b0913df310554c6dbe8ea49c227f1321
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,GIDDAM - NEVER RETREAT,SAUDI ARABIAN FOOTBALL FEDERATION,SAFF,Integrated Campaign Led by Digital,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4a7b90bfa3cc4174bfb617059f8a6c12
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SCAM THE SCAMERS,STC PAY,HABBAR ADVERTISING CO,Integrated Campaign Led by Digital,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/074ab34d810d4babbe8d025eaf2cf0dc
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE HIDDEN ROOM,HOME BOX,LEO BURNETT,Integrated Campaign Led by Digital,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8d1efff673c846d693a8c5aec5c713c8
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,GIRLS GOT GAME,NIVEA,SAATCHI & SAATCHI ME,Integrated Campaign Led by Digital,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2406bc472f3f443188cbebc79d290dbc
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE INVISIBLE DESIGN HERO,ETISALAT BY E&,ACCENTURE SONG,User Experience (UX),Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0fedf418d09a447b997006e4e00e356b
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,WEYAY,NATIONAL BANK OF KUWAIT,R/GA,User Experience (UX),Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/229df241814b4761ac2409e8df4b1fe9
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SWITCH OFF,METLIFE,? AND US,User Experience (UX),Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bc5cc0db40f84ea8abe07c87c5f948f7
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE UNDENIABLE STREET VIEW,NOVA UKRAINE VOICES OF CHILDREN VOSTOK SOS UNITED 24,? AND US,User Experience (UX),Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9e71ddebeb93428296512ed11ef3233e
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,HUNGER INSURANCE FOR GAMERS,SNICKERS,IMPACT BBDO,User Experience (UX),Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1e10402749bc42db9cef70a6d97f4023
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,WEYAY,NATIONAL BANK OF KUWAIT,R/GA,Overall Aesthetic Design,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/229df241814b4761ac2409e8df4b1fe9
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,PYRAMIDS OF MERO�,GOOGLE,GOOGLE,Overall Aesthetic Design,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9153d003e43a4299b199c3d191654726
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,NON FORGETTABLE TOKENS,OMINO BIANCO,VMLY&R,Overall Aesthetic Design,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/83ba60b633434641bd140fde69b2d209
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FRAUD AWARENESS,ALINMA BANK,ALINMA BANK,Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/359a84e4440041c5b893fbb32d218efb
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,YOUR WORKS A PRIORITY,QIWA,TAKAMOL,Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fb2e77d84fa94edf80b08fa4ef49e470
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FLAME-GRILLED CHALLENGE RUN,BURGER KING KUWAIT,M&C SAATCHI,Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7696fd1b06fe4b418a73c4c950850217
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,OODI - FAWAZEER ABU EL REER,OODI,MEMAC OGILVY LEBANON,Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d7b8463ef5e04b0e88abf24bed4f2f83
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,STAY FOCUSED,ZAIN,LEO BURNETT,Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9e024a5e23d9432f80418b43c2f1e45b
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,PUT YOUR MONEY TO WORK,THNDR,FP7 McCANN,Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/557e5c43ff064669a1e3d9ff95327984
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,GIRLS GOT GAME,NIVEA,SAATCHI & SAATCHI ME,Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2406bc472f3f443188cbebc79d290dbc
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE SUBCONSCIOUS ORDER,HUNGERSTATION,WUNDERMAN THOMPSON,Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6ea485b4b9a240289ed483d934f7e61a
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FROM STRIKE TO STROKE,KING ABDULAZIZ CENTER FOR WORLD CULTURE - ITHRA,KING ABDULAZIZ CENTER FOR WORLD CULTURE - ITHRA BY ARAMCO,Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/90f366598ca142519fca602169ac000e
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,EXPERIENCEJORDAIN,JORDAN TOURISM BOARD,ADPRO COMMUNICATIONS,Innovative Use of Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/00b8d9b1e8be402c9e7ddb590f64fac1
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,OODI - FAWAZEER ABU EL REER,OODI,MEMAC OGILVY LEBANON,Innovative Use of Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d7b8463ef5e04b0e88abf24bed4f2f83
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE WATERPROOF PLAYLIST,SOUND ON,LEO BURNETT,Innovative Use of Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/505fab1e96fd47e6930c2e5b8872d7bd/storyboard_000008.jpg
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE BIGGEST SAUDI NATIONAL EVENT,DARAH FOUNDATION,THE BOLD GROUP,Innovative Use of Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ef3c02612cac4782b74639310584a816
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SWITCH OFF,METLIFE,? AND US,Innovative Use of Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bc5cc0db40f84ea8abe07c87c5f948f7
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FACES OF FRAUD,HSBC,WUNDERMAN THOMPSON,Innovative Use of Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d57cfe4abc464f48ae1deb6e8421f672
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FROM STRIKE TO STROKE,KING ABDULAZIZ CENTER FOR WORLD CULTURE - ITHRA,KING ABDULAZIZ CENTER FOR WORLD CULTURE - ITHRA BY ARAMCO,Innovative Use of Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/523c08eee12c4c32a6852a39cb80fc96
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,THE DRIVE THRU SCHOOL,MCDONALDS,LEO BURNETT,Use of Ambient Media Large Scale,Grand Prix,https://ascentialcdn.filespin.io/api/v1/conversion/c9c981748c344c92b78be763fc6848da
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,BREAKCHAINS WITH BLOCKCHAIN,CHILDREN OF FEMALE PRISONERS ASSOCIATION,HORIZON FCB,Not-for-profit & Charity & Government,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/a5b28dfde1194bd38eff91117565cd1b
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,MILAAP ONE BOND ONE BLEND,PROJECT CHAIWALA,LEO BURNETT,Local Brand,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/63ac4beed21b491786e8985a589d21ac
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,THE CALL OF ADVENTURE,JEEP,PUBLICIS MIDDLE EAST,Use of Print & Outdoor,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/d56d05bd293c4033a604e568366c9f0a
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,SELF-CHECK OUT,K-LYNN,LEO BURNETT,Use of Social & Digital Platforms,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/ded4e7b8cbfd44b5a03ce1b3e1f0afbb
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,TIME TO READ,KINOKUNIYA,SAATCHI & SAATCHI ME,Data-driven Targeting,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/b78aa997f9994830b61b723785ac4923
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,ONE-STAR COOKBOOK,DELIVEROO,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/8144c6be88ce446b9b0c4ec7fa67566c
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,EMPTY PLATES,UAE GOVERNMENT MEDIA OFFICE,SAATCHI & SAATCHI ME,Use of Ambient Media Small Scale,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/856b4875dbaa48f1a7602d512e8a5a00
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,HEINZJACK,HEINZ,FP7 McCANN,Use of Ambient Media Large Scale,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/c74fe68037b7468da65ecba90ba540c2
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,WAXING LADY TUTORIALS,GHAR PAR / INDUS HOSPITAL,IMPACT BBDO,Social Behaviour & Cultural Insight,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/a224d3ba64dc4190bfd622ec6cc03ffb
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,THE GIVING ROOM,IKEA & MSF,DDB,Corporate Purpose & Social Responsibility,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/d7628e6af0bf4c60a117cdd3258be4ae
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,SELF-CHECK OUT,K-LYNN,LEO BURNETT,Healthcare,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/ded4e7b8cbfd44b5a03ce1b3e1f0afbb
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,THE WATER OF JUSTICE,THE TUNISIAN LEAGUE FOR THE DEFENSE OF HUMAN RIGHTS LTDH,3SG,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/fd281ebf81e44331bde1d4232b398507
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,THE CURRENCY OF CORRUPTION,LEBANESE TRANSPARENCY ASSOCIATION (LTA),LEO BURNETT,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/f71d14594ba9457984acaad79a81d756
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,THE GIVING ROOM,IKEA & MSF,DDB,Use of Ambient Media Small Scale,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/abc65f5def254f19a2450a660382eea5
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,THE CURRENCY OF CORRUPTION,LEBANESE TRANSPARENCY ASSOCIATION (LTA),LEO BURNETT,Use of Ambient Media Small Scale,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/f71d14594ba9457984acaad79a81d756
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,SCHOOLGIRL NEWSCASTERS,EBM,IMPACT BBDO,Use of Broadcast,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8f5300e7713740e9a875e0ac39420934/storyboard_000008.jpg
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,ENTER OZWORLD,ADIDAS,? AND US,Use of Social & Digital Platforms,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/2e918166750e4b2c96564f9e565c9825
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,ARZEPAY,GREENPEACE,DIGITAS,Use of Mobile & Devices,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/221f3fbb807c4a8381cd7ca49e444f6f
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,THE NOT HOT PERIODWEAR COLLECTION,ALWAYS,LEO BURNETT,Single Market Campaign,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/fffb8eeca3804c14be81a46778f7c19b
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,SCAM THE SCAMERS,STC PAY,HABBAR ADVERTISING CO,Social Behaviour & Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/2335b55fc54342e3a883381de03ad236
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,IF I WERE YOU ID GET FREE FOOD,BURGER KING KUWAIT,M&C SAATCHI,Social Behaviour & Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/e3e9518a554b43a98f9bdb03f5bad78d
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,THE UNSTAINABLE THOBE,HEINZ,WUNDERMAN THOMPSON,Social Behaviour & Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/6d211e1db26f41098ed3041ef20a7cac
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,A GRADUATION CEREMONY,VISA,SAATCHI & SAATCHI ME,Market Disruption,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/85df984720ad42c595212860147e87da
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,THE UNSTAINABLE THOBE,HEINZ,WUNDERMAN THOMPSON,Market Disruption,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/6d211e1db26f41098ed3041ef20a7cac
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,OREO & FRIENDS,OREO,SAATCHI & SAATCHI ME,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6a28faa324684001bbf9ac08bc68ffec
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,COCA-COLA KSA FIFA WORLD CUP 2022,COCA-COLA,MEMAC OGILVY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/20485471797a43ddb9a5c096fdc2867e
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,THAT AFFORDABLE,FORD,WUNDERMAN THOMPSON,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5517450cdd4e4be19407d5719712e750
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,COUCH COUNSELLING,IKEA,IMPACT BBDO,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/80d9d285fecd499596a56050385a5c9c
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,COLOURCHECK,BABYSHOP,PUBLICIS MIDDLE EAST,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/48b75c5c0cc3418199dd373cf325c9d9
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,WALL STREET BALLS,TESTICULAR CANCER SOCIETY,FP7 McCANN,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bb32aed0408a46e2826c44dae2e7ed0a
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,THE NOT HOT PERIODWEAR COLLECTION,ALWAYS,LEO BURNETT,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fffb8eeca3804c14be81a46778f7c19b
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,WAXING LADY TUTORIALS,GHAR PAR / INDUS HOSPITAL,IMPACT BBDO,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a224d3ba64dc4190bfd622ec6cc03ffb
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,AN INVITATION TO THE FUTURE,UAE GOVERNMENT MEDIA OFFICE,MULLENLOWE MENA,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/59947f5c9cae468d93526d6665ea5d2a
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,A JOURNEY OF THE SENSES THROUGH QATAR - QATAR FEEL MORE ECOSYSTEM,QATAR TOURISM,QATAR TOURISM,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a68fd26f00224351a29b5f32a8412757
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,MCSWINGS,MCDONALDS,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6ce6cd77c0174240a07c3825d22ff4d1
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,THE DRIVE THRU SCHOOL,MCDONALDS,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c9c981748c344c92b78be763fc6848da
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,SUPER STAR SIGNAL,HARDEES,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3f2278d563b8436697298e9f922fc194
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,UNAIMAGINABLE,HARDEES,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7feeab34ac484daf9ef82ee33c1778b1
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,THE SUBCONSCIOUS ORDER,HUNGERSTATION,WUNDERMAN THOMPSON,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6ea485b4b9a240289ed483d934f7e61a
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,SOLE MUSIC,ANGHAMI,? AND US,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/fad74283f9e1468f9b4c73d2f50315fd/storyboard_000008.jpg
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,NEWSPAPERS INSIDE THE NEWSPAPER,ANNAHAR NEWSPAPER,IMPACT BBDO,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c38436f5e02d4d64a3c74ac1547dba6a
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,BASED ON TRUE STORIES,TIKTOK FOR BUSINESS,TIKTOK FOR BUSINESS,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e5bbb365018c42c4ad28521a1d5a083b/storyboard_000008.jpg
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,STAY FOCUSED,ZAIN,LEO BURNETT,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9e024a5e23d9432f80418b43c2f1e45b
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,SWITCH OFF,METLIFE,? AND US,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bc5cc0db40f84ea8abe07c87c5f948f7
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,RIGHT TO BREATHE,ALWALEED PHILANTHROPIES,THE BOLD GROUP,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0c27ff5c0ff8414c8f185dace3623b50
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,SOUND OF THE FLAG,KING SALMAN CENTER FOR DISABILITY RESEARCH,SRMG LABS,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/88b07100e12042b190439373079f13f9
Dubai Lynx,2023,USE OF AMBIENT MEDIA LARGE SCALE,ARZEPAY,GREENPEACE,DIGITAS,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/221f3fbb807c4a8381cd7ca49e444f6f
