Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image,Permalink
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,HEINZJACK,HEINZ,FP7 McCANN,Breakthrough on a Budget,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/cb13dd61201549528b65726cc1f5cf9a/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/heinzjack-heinz-fp7-mccann-2023-14/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,NEWSPAPERS INSIDE THE NEWSPAPER,ANNAHAR NEWSPAPER,IMPACT BBDO,Brave Brands,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/c38436f5e02d4d64a3c74ac1547dba6a,/awards/dubai_lynx/2023/campaigns/newspapers-inside-the-newspaper-annahar-newspaper-impact-bbdo-2023-22/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE HIDDEN ROOM,HOME BOX,LEO BURNETT,Data & Analytics & Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/683e8aac01b6421e92961b75028acd0c,/awards/dubai_lynx/2023/campaigns/the-hidden-room-home-box-leo-burnett-2023-23/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,EMPTY PLATES,UAE GOVERNMENT MEDIA OFFICE,SAATCHI & SAATCHI ME,Breakthrough on a Budget,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/ea78673923954019a15e2134264a49c5,/awards/dubai_lynx/2023/campaigns/empty-plates-uae-government-media-office-saatchi-and-saatchi-me-2023-21/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,WALL STREET BALLS,TESTICULAR CANCER SOCIETY,FP7 McCANN,Breakthrough on a Budget,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/6ee69c941dd74811848ecd9686e7eee7/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/wall-street-balls-testicular-cancer-society-fp7-mccann-2023-17/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,DUBAI PRESENTS,DUBAI ECONOMY & TOURISM,STARCOM,Multi-market Strategy,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/5ba0a1931da34b388f3c2f79177e02e1/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/dubai-presents-dubai-economy-and-tourism-starcom-2023-9/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,EMPTY PLATES,UAE GOVERNMENT MEDIA OFFICE,SAATCHI & SAATCHI ME,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/ea78673923954019a15e2134264a49c5,/awards/dubai_lynx/2023/campaigns/empty-plates-uae-government-media-office-saatchi-and-saatchi-me-2023-22/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,TIME TO READ,KINOKUNIYA,SAATCHI & SAATCHI ME,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/609913eb267647bf99bd5e1fe56f3c85/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/time-to-read-kinokuniya-saatchi-and-saatchi-me-2023-15/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,DIRTY LAUNDRY,ABAAD RESOURCE CENTER FOR GENDER EQUALITY,LEO BURNETT,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/a05f416f8708467f8501b7cf05109fc0/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/dirty-laundry-abaad-resource-center-for-gender-equality-leo-burnett-2023-13/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE NOT HOT PERIODWEAR COLLECTION,ALWAYS,LEO BURNETT,Market Disruption,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/0017faa1dc03445184bee8a9b182babf/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-not-hot-periodwear-collection-always-leo-burnett-2023-14/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE HOMECOMING,HOME CENTRE,LEO BURNETT,Brave Brands,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/f04b569a88524d6e98aeff47636817f2/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-homecoming-home-centre-leo-burnett-2023-18/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,DIRTY LAUNDRY,ABAAD RESOURCE CENTER FOR GENDER EQUALITY,LEO BURNETT,Brave Brands,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/a05f416f8708467f8501b7cf05109fc0/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/dirty-laundry-abaad-resource-center-for-gender-equality-leo-burnett-2023-14/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,SELF-CHECK OUT,K-LYNN,LEO BURNETT,Strategic Transformation,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/ded4e7b8cbfd44b5a03ce1b3e1f0afbb,/awards/dubai_lynx/2023/campaigns/self-check-out-k-lynn-leo-burnett-2023-15/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE NOT HOT PERIODWEAR COLLECTION,ALWAYS,LEO BURNETT,Strategic Transformation,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/0017faa1dc03445184bee8a9b182babf/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-not-hot-periodwear-collection-always-leo-burnett-2023-15/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,FRAUD AWARENESS,ALINMA BANK,ALINMA BANK,Data & Analytics & Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/50bc3caa4afb4fa6be0d8b8d0aa4e382/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/fraud-awareness-alinma-bank-alinma-bank-2023-3/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,INSPIRE YOUR WORLD,ITHRA,KING ABDULAZIZ CENTER FOR WORLD CULTURE - ITHRA BY ARAMCO,Data & Analytics & Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6561688691d24efe87d2f171f50cce22/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/inspire-your-world-ithra-king-abdulaziz-center-for-world-culture-ithra-by-aramco-2023-9/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,POWER OF CHOICE,CITIZENS SCHOOL,MULLENLOWE MENA,Data & Analytics & Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/fb27dce41bec4b7c9fe57df9d5724893/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/power-of-choice-citizens-school-mullenlowe-mena-2023-2/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,WALL STREET BALLS,TESTICULAR CANCER SOCIETY,FP7 McCANN,Data & Analytics & Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6ee69c941dd74811848ecd9686e7eee7/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/wall-street-balls-testicular-cancer-society-fp7-mccann-2023-18/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,GIRLS GOT GAME,NIVEA,SAATCHI & SAATCHI ME,Data & Analytics & Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2406bc472f3f443188cbebc79d290dbc,/awards/dubai_lynx/2023/campaigns/girls-got-game-nivea-saatchi-and-saatchi-me-2023-12/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,COUCH COUNSELLING,IKEA,IMPACT BBDO,Data & Analytics & Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/80d9d285fecd499596a56050385a5c9c,/awards/dubai_lynx/2023/campaigns/couch-counselling-ikea-impact-bbdo-2023-8/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,FRAUD AWARENESS,ALINMA BANK,ALINMA BANK,Challenger Brand Strategy,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/50bc3caa4afb4fa6be0d8b8d0aa4e382/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/fraud-awareness-alinma-bank-alinma-bank-2023-4/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,YOUR WORKS A PRIORITY,QIWA,TAKAMOL,Challenger Brand Strategy,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1ab9fd758ef941ebbc925f9f9cc040b2/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/your-works-a-priority-qiwa-takamol-2023-5/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,SCAM THE SCAMERS,STC PAY,HABBAR ADVERTISING CO,Challenger Brand Strategy,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e57cc5c7ed654620936af55e5134fc51/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/scam-the-scamers-stc-pay-habbar-advertising-co-2023-4/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,MASHREQ RISE EVERY DAY,MASHREQ,SWEETWATER MEA,Challenger Brand Strategy,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f29117923073484887fac794b0036c64/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/mashreq-rise-every-day-mashreq-sweetwater-mea-2023-5/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE OUT OF THIS WORLD MATCH,MASTERCARD,FP7 McCANN,Challenger Brand Strategy,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/7ddf0194df9c4a61b94e3eb96998a399/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-out-of-this-world-match-mastercard-fp7-mccann-2023-13/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE OFF/SIDE,VODAFONE,WUNDERMAN THOMPSON DOHA,Challenger Brand Strategy,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/14b31fbae170453389a243844587d3d8/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-offside-vodafone-wunderman-thompson-doha-2023-11/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,BEST CREATIVE STRATEGY,ABU DHABI INVESTMENT OFFICE,MAVEN MARKETING AND EVENTS,Challenger Brand Strategy,Submitted,https://images.ctfassets.net/8ha5xom4da7e/21oKzZpgKK38z6CH22xvKi/2891cea86e6d97a93344f9f8fd0e6153/LTW_placeholder_2.svg,/awards/dubai_lynx/2023/campaigns/best-creative-strategy-abu-dhabi-investment-office-maven-marketing-and-events-2023/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,POWER OF CHOICE,CITIZENS SCHOOL,MULLENLOWE MENA,Challenger Brand Strategy,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/fb27dce41bec4b7c9fe57df9d5724893/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/power-of-choice-citizens-school-mullenlowe-mena-2023-3/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,MILAAP ONE BOND ONE BLEND,PROJECT CHAIWALA,LEO BURNETT,Challenger Brand Strategy,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/39f3f3974b6844429a39111fd260e9df/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/milaap-one-bond-one-blend-project-chaiwala-leo-burnett-2023-15/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE HOMECOMING,HOME CENTRE,LEO BURNETT,Challenger Brand Strategy,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f04b569a88524d6e98aeff47636817f2/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-homecoming-home-centre-leo-burnett-2023-19/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THAT AFFORDABLE,FORD,WUNDERMAN THOMPSON,Challenger Brand Strategy,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f0daf9008ffb4799940dcaf09cbe7d0d/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/that-affordable-ford-wunderman-thompson-2023-6/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,FEM SHUT THE SHAME,FEM,DABUR INTERNATIONAL,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a1529be4905b4767b5eb91ded642c796/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/fem-shut-the-shame-fem-dabur-international-2023/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,CAREEM CAPTAIN CALL UP,CAREEM,CAREEM,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9c6f633941394ca3bd653dc31bce66c5,/awards/dubai_lynx/2023/campaigns/careem-captain-call-up-careem-careem-2023/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,OODI - FAWAZEER ABU EL REER,OODI,MEMAC OGILVY LEBANON,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3ea060b0d1b84dd4a863efe6a4401155/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/oodi-fawazeer-abu-el-reer-oodi-memac-ogilvy-lebanon-2023-5/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,DARE TO DIFFER,OPTIMO,XELEMENT AGENCY,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d08054e1a42a4b0ebfca1b6c5afcfc76/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/dare-to-differ-optimo-xelement-agency-2023-3/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE RIGHT TO POWER,LOGI ENERGY,SAATCHI & SAATCHI ME,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a4f006f0256e45c8a58ee95c9d284d1e,/awards/dubai_lynx/2023/campaigns/the-right-to-power-logi-energy-saatchi-and-saatchi-me-2023-11/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,MCSWINGS,MCDONALDS,LEO BURNETT,Multi-market Strategy,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6ce6cd77c0174240a07c3825d22ff4d1,/awards/dubai_lynx/2023/campaigns/mcswings-mcdonalds-leo-burnett-2023-17/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE QUARANTINE GAMES,SOCIAL NUTS,SOCIAL NUTS,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/848166505d2c40269125052f20260bb5/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-quarantine-games-social-nuts-social-nuts-2023/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,OREO & FRIENDS,OREO,SAATCHI & SAATCHI ME,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/2f978bd26e7f43a9adacedb1c229e286/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/oreo-and-friends-oreo-saatchi-and-saatchi-me-2023-15/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE RIGHT TO POWER,LOGI ENERGY,SAATCHI & SAATCHI ME,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a4f006f0256e45c8a58ee95c9d284d1e,/awards/dubai_lynx/2023/campaigns/the-right-to-power-logi-energy-saatchi-and-saatchi-me-2023-12/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,JAMES JEFFERSON HOW A FRAUDSTER CREATED BY A BANK REDUCED FRAUD,EMIRATES,LEO BURNETT,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e4e37fb1fa6b4ce0bb073cd6bfc711c7/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/james-jefferson-how-a-fraudster-created-by-a-bank-reduced-fraud-emirates-leo-burnett-2023/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,COLOURCHECK,BABYSHOP,PUBLICIS MIDDLE EAST,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/191d35f471274112bc00ab4abcd0b7a8/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/colourcheck-babyshop-publicis-middle-east-2023-10/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,NEWSPAPERS INSIDE THE NEWSPAPER,ANNAHAR NEWSPAPER,IMPACT BBDO,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c38436f5e02d4d64a3c74ac1547dba6a,/awards/dubai_lynx/2023/campaigns/newspapers-inside-the-newspaper-annahar-newspaper-impact-bbdo-2023-23/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,SCHOOLGIRL NEWSCASTERS,EBM,IMPACT BBDO,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8f5300e7713740e9a875e0ac39420934/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/schoolgirl-newscasters-ebm-impact-bbdo-2023-20/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,RACE FOR LIFE,BEEAH,LEO BURNETT,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e43983b59b4545109e5458715e5b2da3,/awards/dubai_lynx/2023/campaigns/race-for-life-beeah-leo-burnett-2023-15/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,FROM STRIKE TO STROKE,KING ABDULAZIZ CENTER FOR WORLD CULTURE - ITHRA,KING ABDULAZIZ CENTER FOR WORLD CULTURE - ITHRA BY ARAMCO,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/504fbaa5bdd94101b68070ddd2dbe9a1/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/from-strike-to-stroke-king-abdulaziz-center-for-world-culture-ithra-king-abdulaziz-center-for-world-culture-ithra-by-a-5/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,COFFEE? SIMPLE,MCCAFE,FP7 McCANN,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b363436edda74af7a3c20f01176522dd/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/coffee-simple-mccafe-fp7-mccann-2023/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,ONE LITTLE PINKY,EG BANK,DENTSU CREATIVE,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/7607972de75f40b98c0750241988385c/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/one-little-pinky-eg-bank-dentsu-creative-2023/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,POWER OF CHOICE,CITIZENS SCHOOL,MULLENLOWE MENA,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1abf8075c4d641d789fa8370e0de0d4a,/awards/dubai_lynx/2023/campaigns/power-of-choice-citizens-school-mullenlowe-mena-2023-4/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE UNDENIABLE STREET VIEW,NOVA UKRAINE VOICES OF CHILDREN VOSTOK SOS UNITED 24,? AND US,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8289db7814c1405eae7c3cb49263ffc7/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-undeniable-street-view-nova-ukraine-voices-of-children-vostok-sos-united-24-and-us-2023-17/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,BREAKING RECORDS,HUNGERSTATION,WUNDERMAN THOMPSON,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/59d5267baea94580bab9de76119e9245/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/breaking-records-hungerstation-wunderman-thompson-2023-3/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE BET ONLY A MOROCCAN BETTING BRAND WOULD TAKE,COTE & SPORT,WUNDERMAN THOMPSON,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c30be6956dd24a7c8e073ed1f08e9a52/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-bet-only-a-moroccan-betting-brand-would-take-cote-and-sport-wunderman-thompson-2023-5/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,GIRLS GOT GAME,NIVEA,SAATCHI & SAATCHI ME,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2406bc472f3f443188cbebc79d290dbc,/awards/dubai_lynx/2023/campaigns/girls-got-game-nivea-saatchi-and-saatchi-me-2023-13/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,A GRADUATION CEREMONY,VISA,SAATCHI & SAATCHI ME,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/dadc1bc1c99f4afdaeb432d387fd8ac5/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/a-graduation-ceremony-visa-saatchi-and-saatchi-me-2023-9/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,JAMES JEFFERSON HOW A FRAUDSTER CREATED BY A BANK REDUCED FRAUD,EMIRATES,LEO BURNETT,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e4e37fb1fa6b4ce0bb073cd6bfc711c7/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/james-jefferson-how-a-fraudster-created-by-a-bank-reduced-fraud-emirates-leo-burnett-2023-2/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE CURRENCY OF CORRUPTION,LEBANESE TRANSPARENCY ASSOCIATION (LTA),LEO BURNETT,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3d45adb964d247919289b7ce483cc3f9/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-currency-of-corruption-lebanese-transparency-association-lta-leo-burnett-2023-21/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE HIDDEN ROOM,HOME BOX,LEO BURNETT,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/683e8aac01b6421e92961b75028acd0c,/awards/dubai_lynx/2023/campaigns/the-hidden-room-home-box-leo-burnett-2023-24/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,SCAM THE SCAMERS,STC PAY,HABBAR ADVERTISING CO,Brave Brands,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e57cc5c7ed654620936af55e5134fc51/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/scam-the-scamers-stc-pay-habbar-advertising-co-2023-5/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,MASHREQ RISE EVERY DAY,MASHREQ,SWEETWATER MEA,Brave Brands,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f29117923073484887fac794b0036c64/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/mashreq-rise-every-day-mashreq-sweetwater-mea-2023-6/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THAT AFFORDABLE,FORD,WUNDERMAN THOMPSON,Brave Brands,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f0daf9008ffb4799940dcaf09cbe7d0d/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/that-affordable-ford-wunderman-thompson-2023-7/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE RIGHT TO POWER,LOGI ENERGY,SAATCHI & SAATCHI ME,Brave Brands,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a4f006f0256e45c8a58ee95c9d284d1e,/awards/dubai_lynx/2023/campaigns/the-right-to-power-logi-energy-saatchi-and-saatchi-me-2023-13/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,YOUR WORKS A PRIORITY,QIWA,TAKAMOL,Strategic Transformation,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1ab9fd758ef941ebbc925f9f9cc040b2/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/your-works-a-priority-qiwa-takamol-2023-6/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,TASALI CONNECTING GENERATIONS,PEPSI,OPTIMUM MEDIA DIRECTION,Strategic Transformation,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/aa97b45e1e654b9dbb6acaaaf107d8b5/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/tasali-connecting-generations-pepsi-optimum-media-direction-2023-2/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,AHMED WA SALEM,AL RAJHI BANK,DADEDO,Strategic Transformation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7fa0a9761cb44e37aa1fb5613f9c692d,/awards/dubai_lynx/2023/campaigns/ahmed-wa-salem-al-rajhi-bank-dadedo-2023-2/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,MASHREQ RISE EVERY DAY,MASHREQ,SWEETWATER MEA,Strategic Transformation,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f29117923073484887fac794b0036c64/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/mashreq-rise-every-day-mashreq-sweetwater-mea-2023-7/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,BASED ON TRUE STORIES,TIKTOK FOR BUSINESS,TIKTOK FOR BUSINESS,Strategic Transformation,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e5bbb365018c42c4ad28521a1d5a083b/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/based-on-true-stories-tiktok-for-business-tiktok-for-business-2023-6/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,RAMADAN THROUGH THEIR EYES,LEGO,V4 ADVERTISING LLC,Strategic Transformation,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d4557e1a1e7f45eeacb1f0a6b75db516/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/ramadan-through-their-eyes-lego-v4-advertising-llc-2023-2/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE DRIVE THRU SCHOOL,MCDONALDS,LEO BURNETT,Strategic Transformation,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/931acdce7ce54f3d8fa35011c974e394/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-drive-thru-school-mcdonalds-leo-burnett-2023-16/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,MILAAP ONE BOND ONE BLEND,PROJECT CHAIWALA,LEO BURNETT,Strategic Transformation,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/39f3f3974b6844429a39111fd260e9df/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/milaap-one-bond-one-blend-project-chaiwala-leo-burnett-2023-16/
Dubai Lynx,2023,DATA & ANALYTICS & INSIGHT,THE HIDDEN ROOM,HOME BOX,LEO BURNETT,Strategic Transformation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/683e8aac01b6421e92961b75028acd0c,/awards/dubai_lynx/2023/campaigns/the-hidden-room-home-box-leo-burnett-2023-25/
Dubai Lynx,2023,OMNICHANNEL COMMERCE,THE HIDDEN ROOM,HOME BOX,LEO BURNETT,Omnichannel Commerce,Grand Prix,https://ascentialcdn.filespin.io/api/v1/conversion/8d1efff673c846d693a8c5aec5c713c8,/awards/dubai_lynx/2023/campaigns/the-hidden-room-home-box-leo-burnett-2023-26/
Dubai Lynx,2023,OMNICHANNEL COMMERCE,WAXING LADY TUTORIALS,GHAR PAR / INDUS HOSPITAL,IMPACT BBDO,Healthcare,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/a224d3ba64dc4190bfd622ec6cc03ffb,/awards/dubai_lynx/2023/campaigns/waxing-lady-tutorials-ghar-par-indus-hospital-impact-bbdo-2023-19/
